team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
Riverside FC,2105.06,271.553,12.9,38.75,93,71,9,22,59,16,8,2,3,2,4,9,76.11,0,2,0,4,2,2,0,3,0,0,59.89,12,5,8,1,12.5,2,0,11,6,54.55,4,7,0,0,7,1,0,3.85,5.34,3.7,5.26,5.97,4.65,0.406,2025-06-26T01:29:06.102519+00:00,634,Riverside_FC_20251208181114_634,1,4.65
National University,3053.264,434.785,14.24,55.57,125,90,7,35,92,14,10,4,1,3,2,6,72.18,0,3,1,5,1,4,0,6,2,1,50.0,9,2,1,0,0.0,2,1,40,17,42.5,12,28,2,0,3,0,0,5.35,4.68,5.34,4.75,7.49,5.29,0.477,2025-10-24T05:43:04.103519+00:00,498,National_University_20251208181114_498,1,5.29
Northbridge FC,2608.53,539.705,20.69,51.95,110,96,3,14,74,16,5,3,1,5,6,6,87.22,0,2,0,5,2,3,0,5,10,5,50.0,11,7,10,2,20.0,2,0,10,4,40.0,3,7,1,1,7,0,0,5.48,4.39,4.58,4.32,7.25,5.01,0.446,2025-01-29T15:47:09.103519+00:00,732,Northbridge_FC_20251208181114_732,1,5.01
Coastal Town,2824.593,171.453,6.07,56.5,160,112,10,48,111,10,18,6,3,6,6,10,69.7,0,1,1,6,3,3,0,7,14,7,50.0,6,1,11,3,27.27,2,3,17,6,35.29,4,13,0,1,1,1,0,5.12,4.33,5.25,5.19,6.62,5.08,0.453,2025-03-25T14:09:08.103519+00:00,88,Coastal_Town_20251208181114_88,1,5.08
Brookside United,4225.836,694.305,16.43,76.97,168,131,8,37,99,22,11,4,4,12,16,18,77.83,0,3,0,7,2,5,1,7,23,20,86.96,5,1,3,1,33.33,0,2,6,4,66.67,1,5,0,2,2,0,0,4.78,5.97,4.82,3.67,7.27,5.21,0.468,2025-05-07T07:47:14.103519+00:00,339,Brookside_United_20251208181114_339,1,5.21
Highland Wanderers,2374.805,300.413,12.65,46.97,67,50,6,17,44,7,5,3,1,4,4,4,74.59,0,1,1,6,3,3,0,7,11,7,63.64,9,8,13,2,15.38,2,1,9,5,55.56,2,7,0,0,2,1,0,6.19,4.76,4.86,3.85,6.64,5.24,0.471,2025-07-11T07:19:06.103519+00:00,251,Highland_Wanderers_20251208181114_251,1,5.24
Riverside FC,1600.79,417.006,26.05,29.29,104,71,13,33,73,15,6,6,0,2,2,4,67.82,0,1,0,3,1,2,0,3,4,3,75.0,13,6,15,6,40.0,2,0,2,1,50.0,3,0,0,1,0,0,0,4.21,4.53,4.27,4.21,7.14,4.6,0.4,2025-01-17T00:09:16.103519+00:00,258,Riverside_FC_20251208181114_258,1,4.6
National University,2353.465,258.881,11.0,43.55,117,91,3,26,81,13,2,4,3,4,10,7,77.65,0,2,0,4,2,2,0,6,13,5,38.46,8,3,11,2,18.18,2,3,23,6,26.09,10,13,1,1,1,0,0,4.35,5.37,5.1,3.62,8.04,5.05,0.45,2025-11-15T21:35:31.103519+00:00,277,National_University_20251208181114_277,1,5.05
National University,2528.083,464.409,18.37,45.36,119,81,10,38,77,17,5,3,2,7,7,8,67.8,0,2,1,7,2,5,0,7,7,5,71.43,13,3,4,0,0.0,0,0,20,5,25.0,2,18,0,1,4,1,0,4.56,4.76,4.6,3.59,6.53,4.69,0.41,2025-06-14T12:17:16.103519+00:00,431,National_University_20251208181114_431,1,4.69
Coastal Town,3594.921,771.47,21.46,68.87,161,117,13,44,117,25,8,4,3,2,2,16,72.65,1,5,1,6,2,4,0,8,6,3,50.0,3,4,5,1,20.0,0,0,40,18,45.0,11,29,0,2,2,1,0,5.05,3.84,5.33,4.8,6.68,4.9,0.433,2025-07-03T15:49:30.103519+00:00,643,Coastal_Town_20251208181114_643,1,4.9
San Beda University,3331.996,1230.173,36.92,64.56,191,116,29,75,139,26,15,6,5,0,0,11,60.84,0,4,1,6,2,4,0,4,9,3,33.33,4,7,10,3,30.0,0,0,34,11,32.35,4,30,0,4,4,0,0,4.59,4.07,4.27,4.42,7.27,4.62,0.402,2025-01-07T12:13:54.104521+00:00,819,San_Beda_University_20251208181114_819,1,4.62
Valley Rovers,3332.561,727.165,21.82,62.19,141,108,11,33,91,20,9,7,4,4,5,12,76.44,1,4,1,5,2,3,0,6,4,2,50.0,3,2,6,1,16.67,1,0,41,19,46.34,9,32,0,3,4,0,0,5.85,4.22,4.77,4.29,7.12,5.09,0.454,2025-08-03T16:12:09.104521+00:00,781,Valley_Rovers_20251208181114_781,1,5.09
City United,2370.671,254.61,10.74,44.79,118,94,9,24,88,15,4,3,5,2,2,15,79.9,0,3,0,3,1,2,0,2,7,5,71.43,12,3,9,1,11.11,1,0,12,7,58.33,2,10,1,4,6,0,0,3.45,4.29,5.28,3.56,6.68,4.39,0.377,2025-02-23T17:19:28.104521+00:00,413,City_United_20251208181114_413,1,4.39
Far Eastern University,2067.098,640.18,30.97,38.68,102,73,14,29,71,9,8,2,4,1,7,9,71.88,0,1,0,4,1,3,0,4,14,9,64.29,13,2,3,0,0.0,1,0,19,7,36.84,0,19,0,0,10,0,0,5.0,4.74,3.58,3.76,7.45,4.71,0.412,2025-05-10T04:14:52.104521+00:00,577,Far_Eastern_University_20251208181114_577,1,4.71
University of the Philippines,3326.429,485.326,14.59,60.81,114,86,13,28,71,24,9,5,4,1,0,11,75.64,1,3,0,7,3,4,1,8,7,2,28.57,6,0,7,2,28.57,2,2,29,22,75.86,5,24,1,2,4,0,0,5.11,4.06,5.14,3.99,7.97,4.95,0.439,2025-08-30T20:44:39.104521+00:00,576,University_of_the_Philippines_20251208181114_576,1,4.95
Riverside FC,1872.926,352.672,18.83,35.87,65,47,5,18,49,9,2,1,1,1,2,11,72.86,0,1,0,3,1,2,0,4,10,7,70.0,3,16,13,4,30.77,2,0,17,12,70.59,4,13,1,0,3,0,0,5.13,4.42,3.78,4.96,6.85,4.81,0.423,2025-12-02T16:41:56.104521+00:00,501,Riverside_FC_20251208181114_501,1,4.81
San Beda University,2119.604,198.819,9.38,38.11,56,40,7,16,37,1,3,2,2,5,6,3,71.03,0,1,0,2,1,1,0,2,6,4,66.67,12,9,8,2,25.0,1,3,14,8,57.14,2,12,0,0,2,0,0,4.45,4.66,4.98,4.27,7.55,4.9,0.433,2025-07-08T17:39:47.104521+00:00,73,San_Beda_University_20251208181114_73,1,4.9
Northbridge FC,2867.572,743.848,25.94,57.25,167,138,6,29,103,12,3,3,4,27,14,14,82.75,0,3,0,6,3,3,0,8,0,0,77.28,3,8,3,1,33.33,1,2,34,16,47.06,5,29,0,0,2,0,0,5.18,5.59,5.16,3.76,7.09,5.28,0.476,2025-01-23T01:53:11.104521+00:00,301,Northbridge_FC_20251208181114_301,1,5.28
San Beda University,1998.008,450.551,22.55,37.71,92,75,5,17,61,14,8,3,2,3,1,13,81.88,0,2,0,4,2,2,0,2,8,3,37.5,3,5,10,0,0.0,2,4,11,5,45.45,4,7,1,1,6,0,0,5.17,4.29,4.87,4.55,6.67,4.93,0.437,2025-01-13T12:00:25.105527+00:00,185,San_Beda_University_20251208181114_185,1,4.93
Mapúa University,2682.815,422.007,15.73,50.1,94,69,7,25,76,9,6,1,3,0,0,12,73.0,0,2,0,3,1,2,0,4,8,5,62.5,1,0,5,1,20.0,2,0,17,8,47.06,6,11,1,3,4,0,0,4.79,4.66,4.26,4.17,7.99,4.88,0.431,2025-10-31T06:32:42.105527+00:00,778,Mapúa_University_20251208181114_778,1,4.88
Lakeside Athletic,2505.012,629.259,25.12,44.64,102,53,18,49,59,16,7,3,2,6,9,7,52.2,0,1,0,5,2,3,1,4,8,6,75.0,8,0,4,1,25.0,2,0,16,5,31.25,1,15,1,2,3,0,0,5.06,4.19,3.58,4.11,7.4,4.62,0.402,2025-08-31T22:41:37.105527+00:00,439,Lakeside_Athletic_20251208181114_439,1,4.62
Highland Wanderers,2520.411,484.927,19.24,45.81,122,92,5,30,98,17,6,4,3,0,0,9,75.59,0,1,0,3,1,2,0,3,12,11,91.67,3,5,6,1,16.67,0,0,20,6,30.0,4,16,0,4,9,1,0,4.69,5.77,5.1,3.83,7.08,5.19,0.466,2024-12-09T11:47:25.105527+00:00,8,Highland_Wanderers_20251208181114_8,1,5.19
National University,1460.431,252.509,17.29,26.41,48,39,4,9,35,7,0,1,1,2,2,4,80.63,0,1,0,3,0,3,0,3,10,6,60.0,8,9,13,5,38.46,0,1,19,10,52.63,5,14,1,1,7,0,0,5.13,4.16,5.14,4.16,7.1,4.92,0.436,2025-09-24T04:50:12.105527+00:00,143,National_University_20251208181114_143,1,4.92
Ateneo de Manila University,2248.472,499.835,22.23,42.92,71,55,5,16,49,10,4,2,2,2,3,1,78.07,0,2,0,3,1,2,0,3,4,3,75.0,6,5,9,2,22.22,1,0,21,11,52.38,1,20,1,1,6,1,0,4.19,4.38,4.18,4.53,5.75,4.44,0.382,2024-12-31T23:59:50.105527+00:00,538,Ateneo_de_Manila_University_20251208181114_538,1,4.44
Lyceum,2927.772,570.33,19.48,53.32,167,113,18,54,111,7,8,3,6,18,14,11,67.55,1,4,0,7,3,4,1,8,10,6,60.0,4,3,11,1,9.09,1,1,20,12,60.0,2,18,0,2,7,1,0,5.03,4.73,4.87,4.01,6.96,4.96,0.44,2025-07-10T02:56:16.105527+00:00,585,Lyceum_20251208181114_585,1,4.96
Northbridge FC,1401.716,126.014,8.99,26.05,62,44,10,18,48,7,3,2,1,1,1,0,70.9,0,1,0,2,1,1,0,2,10,7,70.0,7,9,11,2,18.18,0,1,11,6,54.55,3,8,2,0,9,1,0,4.19,5.76,4.7,4.54,6.44,5.01,0.446,2025-01-05T17:15:28.105527+00:00,19,Northbridge_FC_20251208181114_19,1,5.01
City United,2682.214,462.95,17.26,51.15,105,81,5,24,64,21,3,1,2,6,8,2,77.3,1,3,1,6,2,4,0,7,7,4,57.14,8,4,14,2,14.29,3,2,31,19,61.29,3,28,1,2,7,0,0,5.59,4.52,4.31,4.54,7.54,5.08,0.453,2025-11-09T00:48:43.106519+00:00,655,City_United_20251208181114_655,1,5.08
National University,2604.874,468.617,17.99,51.52,85,65,8,20,68,10,7,5,1,0,0,11,76.61,0,1,1,6,2,4,0,6,12,10,83.33,4,7,4,1,25.0,1,0,28,18,64.29,7,21,0,2,5,1,0,5.32,5.58,5.21,3.54,5.78,5.17,0.463,2025-02-08T18:33:48.106519+00:00,730,National_University_20251208181114_730,1,5.17
Ateneo de Manila University,2620.584,505.511,19.29,46.8,103,71,8,32,65,5,5,2,3,11,12,0,68.59,0,2,0,5,2,3,1,5,10,6,60.0,13,9,7,1,14.29,1,0,28,11,39.29,7,21,1,1,4,0,0,4.69,4.82,4.95,4.52,7.42,5.03,0.448,2025-05-21T04:24:31.106519+00:00,528,Ateneo_de_Manila_University_20251208181114_528,1,5.03
Ateneo de Manila University,2487.383,592.246,23.81,48.23,94,71,6,23,66,11,6,1,2,3,4,8,76.01,0,0,0,5,2,3,0,6,11,7,63.64,12,4,4,1,25.0,1,0,15,10,66.67,7,8,0,2,6,0,0,4.81,6.0,4.65,4.55,7.35,5.33,0.481,2025-04-03T04:09:10.106519+00:00,786,Ateneo_de_Manila_University_20251208181114_786,1,5.33
Mapúa University,1367.868,120.92,8.84,25.8,55,38,3,17,40,10,5,2,0,0,0,6,69.26,0,1,0,3,1,2,0,4,6,3,50.0,10,13,2,0,0.0,0,0,7,4,57.14,1,6,0,1,3,0,0,3.88,4.69,4.62,3.57,7.49,4.57,0.397,2025-06-18T21:15:13.106519+00:00,161,Mapúa_University_20251208181114_161,1,4.57
Coastal Town,575.451,89.77,15.6,10.94,29,23,1,6,19,4,1,1,1,2,2,1,79.37,0,1,0,1,0,1,0,1,2,1,50.0,9,10,20,4,20.0,1,1,3,1,33.33,0,3,0,0,5,1,0,3.46,4.99,4.13,3.72,6.58,4.37,0.374,2025-11-03T13:51:54.106519+00:00,969,Coastal_Town_20251208181114_969,1,4.37
Ateneo de Manila University,2009.208,331.72,16.51,35.79,98,65,14,33,72,11,7,4,1,1,1,10,66.27,0,3,0,3,1,2,0,3,4,3,75.0,8,13,4,1,25.0,0,0,27,6,22.22,18,9,0,0,8,2,0,4.71,5.43,4.13,3.75,5.22,4.71,0.412,2025-05-16T00:12:02.106519+00:00,271,Ateneo_de_Manila_University_20251208181114_271,1,4.71
San Beda University,2503.775,226.091,9.03,45.52,123,100,8,23,97,17,7,4,2,0,0,13,81.4,0,2,0,5,0,5,1,6,8,5,62.5,3,6,11,2,18.18,0,0,11,8,72.73,5,6,2,1,3,0,0,4.3,4.07,4.07,3.37,7.71,4.4,0.378,2025-01-13T20:28:02.106519+00:00,505,San_Beda_University_20251208181114_505,1,4.4
Coastal Town,2843.86,704.709,24.78,52.89,129,87,14,42,70,20,0,4,4,9,22,23,67.26,1,4,0,4,2,2,0,6,13,9,69.23,2,3,6,1,16.67,2,1,20,8,40.0,3,17,1,0,5,3,0,4.24,5.28,5.26,4.14,5.13,4.81,0.423,2025-05-19T00:11:38.107519+00:00,707,Coastal_Town_20251208181114_707,1,4.81
Lakeside Athletic,2004.712,361.65,18.04,39.59,94,70,8,24,68,0,8,3,1,5,9,8,74.92,0,3,1,4,2,2,0,5,4,2,50.0,14,11,15,2,13.33,2,1,16,8,50.0,4,12,0,2,5,1,0,5.21,5.1,3.04,4.09,6.85,4.75,0.417,2025-06-20T02:56:55.107519+00:00,361,Lakeside_Athletic_20251208181114_361,1,4.75
Ateneo de Manila University,2401.111,730.658,30.43,42.81,43,29,4,14,32,5,2,1,1,1,1,4,67.76,0,1,0,4,2,2,0,5,10,5,50.0,8,5,10,1,10.0,0,0,30,12,40.0,14,16,0,2,7,1,0,5.23,4.46,4.13,4.98,6.84,4.92,0.436,2025-04-30T15:31:10.107519+00:00,846,Ateneo_de_Manila_University_20251208181114_846,1,4.92
Lakeside Athletic,2290.367,188.726,8.24,42.42,138,112,5,26,122,21,9,4,3,0,0,18,81.35,0,4,0,4,2,2,0,5,9,7,77.78,8,2,0,0,0.0,1,3,25,13,52.0,1,24,0,1,8,2,0,6.22,3.64,5.67,3.43,5.48,4.92,0.436,2025-09-11T06:36:38.107519+00:00,564,Lakeside_Athletic_20251208181114_564,1,4.92
Highland Wanderers,1260.911,124.326,9.86,24.59,54,37,5,17,36,5,2,2,0,4,5,1,67.87,0,1,0,2,1,1,0,2,6,3,50.0,14,14,11,4,36.36,2,3,15,7,46.67,5,10,0,1,8,0,0,4.58,4.9,4.4,2.85,7.24,4.66,0.407,2025-09-27T13:32:42.107519+00:00,407,Highland_Wanderers_20251208181114_407,1,4.66
Mapúa University,2077.089,146.642,7.06,37.51,72,50,6,22,50,11,4,2,1,2,2,5,68.79,0,1,1,5,1,4,0,7,6,3,50.0,0,5,2,0,0.0,1,0,15,5,33.33,4,11,0,2,4,0,0,4.99,5.36,4.06,4.11,7.19,5.0,0.444,2025-10-08T08:26:17.107519+00:00,925,Mapúa_University_20251208181114_925,1,5.0
San Beda University,2621.744,755.324,28.81,52.6,146,120,8,26,101,9,12,3,5,7,9,7,82.42,0,1,0,3,1,2,0,4,13,8,61.54,4,6,9,2,22.22,1,1,17,6,35.29,5,12,0,1,4,0,0,4.41,5.44,4.39,3.62,7.44,4.89,0.432,2025-07-24T19:32:42.107519+00:00,198,San_Beda_University_20251208181114_198,1,4.89
Valley Rovers,3251.837,745.646,22.93,61.0,105,77,7,28,67,15,7,5,2,4,4,8,73.12,0,1,0,5,1,4,0,5,13,9,69.23,1,3,4,1,25.0,2,0,25,16,64.0,5,20,0,0,2,0,0,5.22,3.58,4.5,4.42,7.02,4.68,0.409,2025-10-03T13:33:38.107519+00:00,844,Valley_Rovers_20251208181114_844,1,4.68
National University,2068.301,386.772,18.7,40.21,59,41,7,18,45,6,4,2,2,0,0,6,69.04,0,0,0,4,1,3,0,5,2,1,50.0,5,13,5,1,20.0,0,1,6,2,33.33,2,4,0,0,7,1,0,4.11,5.14,4.67,4.48,6.76,4.83,0.426,2025-09-27T01:29:40.108527+00:00,24,National_University_20251208181114_24,1,4.83
Riverside FC,2062.489,382.592,18.55,40.65,125,115,3,10,90,9,14,5,3,2,2,2,92.14,0,2,0,2,1,1,0,2,5,3,60.0,7,5,9,2,22.22,1,0,8,4,50.0,2,6,0,0,9,1,0,5.03,4.45,4.92,5.18,6.37,5.0,0.444,2025-07-17T09:12:18.108527+00:00,705,Riverside_FC_20251208181114_705,1,5.0
Brookside United,3216.63,609.23,18.94,57.61,131,91,6,40,74,14,8,0,4,10,21,15,69.27,0,3,1,6,2,4,0,7,14,7,50.0,3,3,6,2,33.33,0,0,7,2,28.57,3,4,0,0,3,0,0,5.64,4.44,4.59,4.67,7.4,5.13,0.459,2025-07-26T13:31:18.108527+00:00,75,Brookside_United_20251208181114_75,1,5.13
City United,2476.462,151.807,6.13,45.33,103,74,10,29,74,9,7,3,2,4,4,4,72.27,0,2,0,3,2,1,0,4,7,3,42.86,12,0,9,2,22.22,1,0,20,8,40.0,3,17,1,1,2,0,0,4.52,4.47,4.2,2.88,7.33,4.49,0.388,2025-02-16T09:17:15.108527+00:00,907,City_United_20251208181114_907,1,4.49
Northbridge FC,2032.714,348.61,17.15,37.74,167,118,16,49,126,18,15,6,2,0,0,9,70.83,0,2,0,4,2,2,0,3,8,5,62.5,17,3,12,2,16.67,1,0,27,19,70.37,14,13,1,2,6,0,0,4.23,5.57,5.49,4.54,7.3,5.21,0.468,2025-05-06T13:10:34.108527+00:00,182,Northbridge_FC_20251208181114_182,1,5.21
Metro FC,3249.377,844.188,25.98,63.77,137,88,17,49,90,17,3,2,2,9,14,11,64.26,1,4,1,6,2,4,0,6,9,5,55.56,10,2,8,2,25.0,1,2,19,9,47.37,8,11,0,1,1,0,0,5.5,3.99,4.16,4.06,7.16,4.77,0.419,2024-12-08T08:31:58.108527+00:00,691,Metro_FC_20251208181114_691,1,4.77
City United,1942.176,97.109,5.0,37.75,64,53,2,11,42,4,6,1,1,4,6,3,82.33,0,1,0,4,2,2,0,5,6,3,50.0,4,1,9,3,33.33,1,0,17,6,35.29,5,12,0,1,5,0,0,5.02,4.87,4.32,3.65,7.24,4.87,0.43,2025-07-07T18:37:44.108527+00:00,528,City_United_20251208181114_528,1,4.87
Northbridge FC,2845.279,502.476,17.66,53.12,123,103,6,20,88,14,5,0,2,3,11,16,83.41,0,1,0,3,1,2,0,3,9,3,33.33,8,8,4,0,0.0,1,1,14,8,57.14,3,11,0,1,5,1,0,5.24,4.91,6.09,3.79,6.56,5.25,0.472,2025-06-06T06:19:15.108527+00:00,449,Northbridge_FC_20251208181114_449,1,5.25
Highland Wanderers,2319.707,115.985,5.0,43.89,104,72,7,32,85,11,6,1,3,0,0,6,69.19,0,2,0,4,1,3,0,5,8,6,75.0,9,4,0,0,0.0,2,1,36,14,38.89,11,25,0,2,7,1,0,3.92,3.61,3.89,5.22,6.41,4.26,0.362,2025-01-09T03:50:50.109519+00:00,457,Highland_Wanderers_20251208181114_457,1,4.26
Adamson University,2556.32,743.378,29.08,50.5,115,87,8,28,85,13,8,0,2,5,3,7,75.35,0,1,1,5,2,3,0,4,7,5,71.43,5,5,0,0,0.0,0,0,36,14,38.89,10,26,0,0,3,0,0,5.37,5.4,4.4,3.17,6.85,5.02,0.447,2025-04-10T14:56:27.109519+00:00,400,Adamson_University_20251208181114_400,1,5.02
University of Santo Tomas,1702.632,221.342,13.0,31.75,67,48,6,19,45,11,9,2,2,0,0,4,71.81,0,1,0,3,1,2,0,3,9,5,55.56,4,6,15,4,26.67,1,0,11,5,45.45,5,6,0,1,2,0,0,3.53,5.36,4.59,3.85,7.01,4.65,0.406,2024-12-19T04:46:01.109519+00:00,711,University_of_Santo_Tomas_20251208181114_711,1,4.65
City United,2183.479,206.557,9.46,43.22,76,55,4,21,44,11,4,2,1,8,6,10,71.82,0,1,1,5,2,3,0,6,10,6,60.0,15,3,6,1,16.67,1,0,16,6,37.5,4,12,1,2,7,2,0,4.95,5.0,4.75,3.49,5.48,4.77,0.419,2024-12-23T16:23:35.109519+00:00,905,City_United_20251208181114_905,1,4.77
Valley Rovers,3342.681,690.264,20.65,64.62,105,77,5,28,85,10,6,2,2,0,0,6,73.37,0,1,0,4,1,3,0,5,4,2,50.0,1,5,4,0,0.0,0,0,15,8,53.33,3,12,0,2,2,0,0,5.02,3.2,4.64,4.19,7.62,4.58,0.398,2024-12-19T02:31:01.109519+00:00,560,Valley_Rovers_20251208181114_560,1,4.58
University of Santo Tomas,3424.13,812.546,23.73,67.91,149,117,14,32,115,21,18,3,3,0,0,17,78.85,1,5,0,8,3,5,1,8,13,6,46.15,4,6,6,1,16.67,0,1,40,21,52.5,10,30,0,3,6,0,0,5.42,5.54,5.04,4.42,7.61,5.46,0.496,2025-03-12T22:59:39.109519+00:00,515,University_of_Santo_Tomas_20251208181114_515,1,5.46
City United,2004.297,397.051,19.81,36.76,72,52,7,20,48,6,5,3,1,3,6,8,72.61,0,1,1,5,2,3,1,6,3,2,66.67,10,10,12,3,25.0,1,0,27,19,70.37,10,17,0,0,6,0,0,4.66,4.5,4.99,3.27,7.32,4.75,0.417,2025-02-07T16:42:47.109519+00:00,537,City_United_20251208181114_537,1,4.75
San Beda University,3519.216,450.46,12.8,70.29,135,101,14,34,98,17,12,4,3,1,1,9,74.96,1,3,1,8,2,6,0,9,16,13,81.25,3,3,1,0,0.0,2,1,22,7,31.82,0,22,1,3,1,1,0,5.49,5.14,4.04,4.4,6.68,5.07,0.452,2025-12-07T23:03:36.109519+00:00,941,San_Beda_University_20251208181114_941,1,5.07
Coastal Town,1523.62,284.765,18.69,28.33,39,31,2,8,30,7,2,1,1,0,0,7,78.76,0,1,0,2,1,1,0,2,0,0,34.02,10,7,11,2,18.18,1,0,10,5,50.0,2,8,0,1,11,4,0,3.97,4.93,4.7,4.83,3.76,4.48,0.387,2024-12-10T11:33:44.110519+00:00,574,Coastal_Town_20251208181114_574,1,4.48
Far Eastern University,1956.239,469.889,24.02,38.58,93,70,4,23,62,14,8,3,2,2,2,5,75.68,0,1,0,2,1,1,0,2,11,5,45.45,12,3,14,3,21.43,1,0,19,10,52.63,8,11,1,0,3,1,0,3.89,4.61,4.83,3.81,6.48,4.53,0.392,2025-11-26T05:28:24.110519+00:00,415,Far_Eastern_University_20251208181114_415,1,4.53
De La Salle University,1281.416,348.161,27.17,25.17,58,47,3,11,41,8,4,1,1,1,1,5,81.31,0,2,0,2,1,1,0,1,8,4,50.0,8,12,14,3,21.43,2,0,1,0,0.0,0,1,0,1,9,1,0,3.61,5.83,3.62,3.75,6.38,4.53,0.392,2025-04-26T12:17:36.110519+00:00,817,De_La_Salle_University_20251208181114_817,1,4.53
Adamson University,1990.249,435.666,21.89,38.01,100,68,11,32,59,19,3,2,2,11,4,9,68.39,0,1,0,2,1,1,0,2,8,5,62.5,5,11,9,1,11.11,1,1,17,8,47.06,6,11,0,0,4,0,0,3.94,4.75,4.59,4.04,7.27,4.64,0.404,2025-07-15T15:04:09.110519+00:00,549,Adamson_University_20251208181114_549,1,4.64
City United,2579.705,424.877,16.47,47.08,57,40,7,17,43,7,4,1,1,1,1,4,70.3,0,1,0,5,2,3,0,4,8,6,75.0,9,4,10,3,30.0,1,2,38,20,52.63,3,35,0,2,4,0,0,4.34,5.24,3.94,3.85,6.4,4.65,0.406,2025-03-24T16:42:17.110519+00:00,61,City_United_20251208181114_61,1,4.65
National University,2176.418,304.916,14.01,42.6,101,70,15,31,74,15,7,0,2,1,1,8,68.91,0,2,0,5,2,3,0,4,3,1,33.33,6,7,3,0,0.0,1,1,33,16,48.48,8,25,0,0,5,0,0,4.68,5.07,3.98,4.58,7.01,4.87,0.43,2025-05-30T14:12:03.110519+00:00,808,National_University_20251208181114_808,1,4.87
Lakeside Athletic,3639.839,377.451,10.37,68.24,202,140,18,62,153,33,10,8,5,0,0,22,69.39,1,7,0,5,2,3,0,6,13,6,46.15,7,4,4,1,25.0,2,2,28,16,57.14,3,25,0,0,3,1,0,4.36,4.33,3.96,4.37,5.85,4.42,0.38,2025-07-03T00:24:34.110519+00:00,53,Lakeside_Athletic_20251208181114_53,1,4.42
Mapúa University,2815.563,522.85,18.57,52.79,79,58,6,21,64,14,4,2,1,0,0,7,73.21,0,2,1,5,2,3,0,3,5,4,80.0,7,6,8,2,25.0,2,0,21,7,33.33,2,19,0,0,7,1,0,5.68,5.32,3.81,4.35,6.34,5.09,0.454,2025-11-16T08:55:44.110519+00:00,373,Mapúa_University_20251208181114_373,1,5.09
Brookside United,1717.292,286.788,16.7,32.51,83,65,3,18,65,11,7,2,2,0,0,13,78.25,0,3,0,3,1,2,0,4,4,2,50.0,5,9,13,2,15.38,2,0,17,12,70.59,3,14,0,2,9,3,0,4.24,4.99,4.77,3.97,4.52,4.55,0.394,2025-10-01T19:18:25.111519+00:00,519,Brookside_United_20251208181114_519,1,4.55
City United,2889.898,699.933,24.22,58.12,112,86,9,26,72,9,6,7,4,5,9,4,76.97,0,2,1,7,3,4,1,4,10,5,50.0,5,6,7,2,28.57,0,2,15,7,46.67,8,7,0,3,4,0,0,5.08,5.73,5.28,3.89,6.88,5.32,0.48,2024-12-22T12:41:16.111519+00:00,792,City_United_20251208181114_792,1,5.32
Northbridge FC,2625.495,224.217,8.54,51.06,94,59,11,35,73,8,3,5,2,1,1,4,63.0,0,0,0,6,2,4,0,7,11,6,54.55,6,6,8,1,12.5,0,0,12,5,41.67,2,10,2,0,4,0,0,5.1,4.72,5.51,3.94,6.73,5.08,0.453,2025-10-16T03:41:46.111519+00:00,297,Northbridge_FC_20251208181114_297,1,5.08
Metro FC,2357.095,417.913,17.73,45.95,114,70,18,44,88,18,0,3,2,1,2,17,61.54,0,2,0,3,1,2,0,4,8,6,75.0,11,3,13,3,23.08,1,0,20,10,50.0,3,17,0,1,10,3,0,4.8,5.77,3.99,3.96,4.62,4.77,0.419,2025-06-19T14:22:23.111519+00:00,287,Metro_FC_20251208181114_287,1,4.77
Highland Wanderers,2187.163,549.634,25.13,43.2,71,61,4,10,40,9,2,3,1,8,7,7,86.42,0,2,0,3,1,2,0,4,6,2,33.33,6,5,6,2,33.33,1,0,22,11,50.0,1,21,0,0,4,0,0,4.49,4.58,5.36,4.35,7.66,4.99,0.443,2025-04-20T15:10:27.111519+00:00,714,Highland_Wanderers_20251208181114_714,1,4.99
Mapúa University,2623.386,505.264,19.26,48.86,53,39,5,14,38,6,5,1,1,1,1,4,74.21,0,2,1,6,3,3,0,5,4,2,50.0,8,7,3,1,33.33,3,1,33,17,51.52,11,22,0,1,7,1,0,5.02,4.68,5.17,3.47,7.21,4.96,0.44,2025-04-02T04:47:43.111519+00:00,773,Mapúa_University_20251208181114_773,1,4.96
