team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
Frontier Rovers,2870.513,803.744,28.0,53.74,206,172,16,34,168,0,6,0,3,17,11,22,83.36,1,5,1,7,3,4,0,8,18,9,50.0,9,0,0,0,0.0,1,2,38,16,42.11,14,24,2,0,11,3,0,7.33,5.3,5.68,4.35,4.0,5.68,0.52,2025-03-07T08:14:46.809363+00:00,602,Frontier_Rovers_20251208101535_602,1,5.68
Royal Haven FC,3046.978,457.656,15.02,62.53,155,113,14,42,115,12,6,2,0,8,12,11,72.86,1,4,1,7,2,5,0,5,3,2,66.67,2,4,11,4,36.36,2,0,22,14,63.64,5,17,1,3,3,1,0,6.36,5.55,5.71,5.11,6.64,5.86,0.54,2025-05-11T01:26:50.809363+00:00,866,Royal_Haven_FC_20251208101535_866,1,5.86
Highland Wanderers,2415.195,600.417,24.86,46.12,152,123,10,29,124,25,6,1,1,0,0,18,80.88,1,2,1,9,4,5,0,10,1,0,0.0,6,9,8,1,12.5,2,0,21,15,71.43,3,18,0,4,12,0,0,5.52,4.73,4.72,3.13,7.93,5.05,0.45,2025-04-11T04:12:16.809363+00:00,134,Highland_Wanderers_20251208101535_134,1,5.05
Frontier Rovers,3360.824,820.041,24.4,68.08,223,190,11,33,170,24,10,13,10,0,0,2,85.21,2,4,2,9,2,7,0,8,9,7,77.78,9,3,6,1,16.67,0,1,26,12,46.15,10,16,1,4,7,2,0,6.17,4.82,6.55,4.66,6.0,5.64,0.516,2025-02-26T02:32:05.809363+00:00,828,Frontier_Rovers_20251208101535_828,1,5.64
Eastview Rangers,3959.983,1187.203,29.98,76.33,282,251,10,31,223,27,22,17,7,0,0,10,88.91,0,7,0,3,1,2,0,3,11,6,54.55,6,2,9,2,22.22,2,0,32,23,71.88,18,14,0,1,4,0,0,4.17,4.78,6.16,5.49,7.16,5.22,0.469,2025-06-05T03:57:47.809363+00:00,756,Eastview_Rangers_20251208101535_756,1,5.22
Ironforge FC,3704.117,951.217,25.68,67.26,296,245,8,51,281,59,20,0,1,0,0,15,82.67,1,4,1,9,3,6,0,13,6,4,66.67,7,4,8,2,25.0,1,1,30,13,43.33,10,20,2,5,2,3,0,6.11,6.09,5.99,5.45,4.6,5.84,0.538,2025-06-11T10:46:17.809363+00:00,656,Ironforge_FC_20251208101535_656,1,5.84
Riverstone FC,1744.502,398.968,22.87,32.54,120,101,10,19,91,17,5,6,0,1,1,7,83.77,0,2,0,3,1,2,0,3,6,4,66.67,2,5,16,2,12.5,1,0,8,4,50.0,2,6,1,0,16,0,0,5.48,4.79,5.07,5.33,6.79,5.31,0.479,2025-03-11T21:00:29.810367+00:00,419,Riverstone_FC_20251208101535_419,1,5.31
Evergreen Sporting,2602.351,698.991,26.86,51.16,194,146,23,48,147,30,7,4,5,1,0,16,75.12,1,5,1,9,4,5,1,10,8,5,62.5,11,5,1,0,0.0,4,1,19,11,57.89,3,16,2,1,11,2,0,6.0,6.15,5.01,4.68,6.02,5.66,0.518,2025-10-27T22:40:16.810367+00:00,51,Evergreen_Sporting_20251208101535_51,1,5.66
Ironforge FC,2551.142,736.26,28.86,48.36,183,142,9,41,163,19,6,4,5,0,0,10,77.56,0,4,0,6,3,3,0,8,11,5,45.45,7,7,21,4,19.05,2,0,11,6,54.55,3,8,0,2,5,0,0,4.88,6.07,6.39,5.64,7.79,5.91,0.546,2025-02-05T20:18:53.810367+00:00,766,Ironforge_FC_20251208101535_766,1,5.91
Westwood Athletic,2984.407,658.36,22.06,57.18,184,140,19,44,96,29,7,12,7,20,13,9,76.01,1,5,1,8,3,5,1,7,20,18,90.0,9,7,10,3,30.0,2,2,6,3,50.0,2,4,0,1,7,0,0,7.09,5.57,4.97,4.64,8.34,6.02,0.558,2025-09-06T22:33:17.810367+00:00,846,Westwood_Athletic_20251208101535_846,1,6.02
2 Worlds FC,3671.101,1263.96,34.43,64.57,206,173,15,33,144,11,5,1,4,16,26,9,83.8,2,2,2,9,3,6,1,9,11,6,54.55,4,6,1,0,0.0,1,3,38,23,60.53,4,34,3,5,4,0,0,6.6,5.55,5.67,3.62,8.01,5.84,0.538,2025-05-28T08:03:52.810367+00:00,230,2_Worlds_FC_20251208101535_230,1,5.84
Redwood Borough,3578.152,968.964,27.08,69.86,177,146,7,31,117,8,11,7,7,6,21,15,82.24,1,5,1,10,5,5,0,12,15,7,46.67,7,5,12,3,25.0,2,3,30,18,60.0,12,18,1,2,5,1,0,6.35,5.9,6.0,3.02,6.51,5.7,0.522,2025-09-18T05:43:53.810367+00:00,739,Redwood_Borough_20251208101535_739,1,5.7
Metro FC,3212.91,767.243,23.88,57.07,189,171,6,18,126,5,8,11,0,23,16,6,90.6,2,3,2,10,3,7,1,8,15,5,33.33,5,1,0,0,0.0,2,2,13,7,53.85,6,7,2,3,0,0,0,5.47,4.95,4.63,2.98,8.57,5.12,0.458,2025-02-11T16:00:57.810367+00:00,358,Metro_FC_20251208101535_358,1,5.12
Crestfall Town,2582.386,366.957,14.21,45.7,246,200,14,46,160,38,19,13,0,6,10,18,81.34,1,11,1,6,2,4,1,7,15,10,66.67,10,11,17,6,35.29,1,0,26,18,69.23,9,17,0,1,5,1,0,6.02,6.19,4.5,4.12,6.63,5.56,0.507,2025-04-21T18:05:36.811373+00:00,838,Crestfall_Town_20251208101535_838,1,5.56
Westwood Athletic,1861.015,481.631,25.88,35.97,117,85,9,32,82,11,8,4,1,7,3,1,73.07,0,0,1,5,2,3,1,5,0,0,13.42,11,0,9,1,11.11,4,1,23,10,43.48,6,17,1,2,6,2,0,5.4,5.78,4.35,4.13,5.55,5.13,0.459,2025-12-04T16:04:02.811373+00:00,19,Westwood_Athletic_20251208101535_19,1,5.13
City United,2296.453,156.159,6.8,46.68,128,104,6,24,86,20,6,2,0,7,7,8,81.61,1,4,1,8,1,7,1,10,18,12,66.67,4,7,14,5,35.71,1,0,16,7,43.75,4,12,2,3,8,0,0,5.12,5.54,5.17,4.69,7.19,5.39,0.488,2025-09-29T00:20:41.811373+00:00,495,City_United_20251208101535_495,1,5.39
Ironforge FC,2827.755,615.602,21.77,55.53,231,142,33,89,165,31,7,7,2,3,16,23,61.36,1,5,1,7,2,5,0,8,18,11,61.11,1,4,15,2,13.33,1,2,61,18,29.51,27,34,1,0,8,1,0,6.52,6.28,5.26,3.97,6.46,5.84,0.538,2025-05-30T06:26:12.811373+00:00,301,Ironforge_FC_20251208101535_301,1,5.84
Oldtown United,2165.672,380.292,17.56,37.91,119,97,8,22,75,14,1,8,4,4,12,13,81.64,0,1,0,4,1,3,0,4,7,4,57.14,14,1,21,5,23.81,0,1,17,9,52.94,2,15,2,2,11,0,0,4.94,6.25,4.78,5.63,7.27,5.6,0.511,2025-01-03T02:36:53.811373+00:00,929,Oldtown_United_20251208101535_929,1,5.6
Pioneer Ville FC,2545.397,665.876,26.16,45.73,171,124,19,47,102,6,17,5,5,12,25,9,72.59,2,3,2,7,3,4,1,8,18,11,61.11,10,4,4,2,50.0,2,2,27,11,40.74,6,21,1,2,8,0,0,7.1,6.04,4.75,5.11,7.41,6.09,0.566,2025-08-23T15:19:21.811373+00:00,322,Pioneer_Ville_FC_20251208101535_322,1,6.09
Lakeside Athletic,2888.868,1134.17,39.26,58.0,172,137,14,35,118,10,11,4,1,6,22,10,79.41,0,3,0,7,4,3,0,6,5,3,60.0,17,10,0,0,0.0,0,2,55,22,40.0,12,43,0,3,8,2,0,5.39,5.72,4.67,5.03,4.85,5.23,0.47,2025-06-09T03:17:50.811373+00:00,699,Lakeside_Athletic_20251208101535_699,1,5.23
Crestfall Town,1840.176,55.205,3.0,37.8,106,83,10,23,73,9,4,3,1,5,11,9,78.29,0,2,0,4,2,2,1,5,10,7,70.0,11,7,30,7,23.33,2,0,12,6,50.0,2,10,0,3,12,2,0,4.8,6.32,5.21,4.62,5.66,5.37,0.486,2025-08-03T22:30:46.812371+00:00,427,Crestfall_Town_20251208101535_427,1,5.37
Coastal Town,3284.885,779.503,23.73,64.05,309,251,19,58,260,30,21,8,6,0,0,37,81.37,1,10,1,8,3,5,0,11,3,2,66.67,4,4,12,2,16.67,2,1,46,29,63.04,0,46,2,2,5,0,0,6.62,5.27,6.29,5.31,7.49,6.08,0.564,2025-03-02T04:49:02.812371+00:00,385,Coastal_Town_20251208101535_385,1,6.08
Goldenfield Rovers,1127.5,253.8,22.51,21.71,61,44,8,17,44,6,5,1,1,2,3,8,71.33,0,1,0,2,1,1,0,2,6,4,66.67,17,8,28,4,14.29,3,1,8,3,37.5,2,6,0,1,8,1,0,4.66,5.57,4.97,3.85,6.62,5.06,0.451,2025-06-27T03:24:43.812371+00:00,58,Goldenfield_Rovers_20251208101535_58,1,5.06
Garden State FC,2289.779,195.089,8.52,45.2,200,153,14,47,145,21,0,7,6,11,10,12,76.66,1,4,1,6,2,4,0,5,6,3,50.0,1,5,3,1,33.33,1,0,8,4,50.0,2,6,1,2,7,2,0,6.69,6.21,4.47,4.41,5.67,5.69,0.521,2025-10-03T23:02:14.812371+00:00,220,Garden_State_FC_20251208101535_220,1,5.69
Silverlake City,3148.913,869.1,27.6,55.31,223,169,18,54,176,15,13,12,5,1,1,17,75.95,1,2,1,8,3,5,1,11,17,7,41.18,2,7,3,0,0.0,0,2,31,12,38.71,15,16,0,2,4,0,0,6.49,5.78,5.41,4.2,7.96,5.9,0.544,2025-06-16T04:13:24.812371+00:00,580,Silverlake_City_20251208101535_580,1,5.9
Brookside United,2350.337,367.358,15.63,46.49,137,111,12,26,110,4,8,5,6,2,1,16,80.79,0,0,1,5,2,3,1,7,9,6,66.67,8,8,15,2,13.33,1,2,19,10,52.63,1,18,0,2,10,1,0,5.54,6.04,5.4,4.78,7.2,5.71,0.523,2025-09-30T04:08:33.812371+00:00,186,Brookside_United_20251208101535_186,1,5.71
Lakeside Athletic,1966.2,625.645,31.82,35.62,135,118,3,17,111,10,10,3,4,0,0,12,87.6,0,2,0,4,1,3,0,4,11,8,72.73,4,7,20,6,30.0,0,3,19,7,36.84,8,11,1,0,9,3,0,5.21,6.18,5.27,6.28,4.33,5.56,0.507,2024-12-19T08:56:49.812371+00:00,267,Lakeside_Athletic_20251208101535_267,1,5.56
Redwood Borough,1678.437,494.3,29.45,33.84,112,98,6,14,91,13,6,5,2,0,0,11,87.76,0,2,0,4,1,3,0,4,3,1,33.33,16,9,22,5,22.73,1,1,20,9,45.0,3,17,1,1,3,0,0,4.93,6.59,4.94,4.85,7.71,5.66,0.518,2025-08-07T04:37:27.812371+00:00,379,Redwood_Borough_20251208101535_379,1,5.66
Harborview United,2881.249,1024.572,35.56,51.3,195,193,1,2,137,20,8,13,0,7,10,13,99.16,1,8,1,10,4,6,0,10,10,5,50.0,9,9,16,6,37.5,1,2,30,16,53.33,11,19,1,3,1,0,0,5.38,5.86,6.31,4.57,7.75,5.82,0.536,2024-12-28T19:48:17.813371+00:00,7,Harborview_United_20251208101535_7,1,5.82
Ironforge FC,2975.08,559.018,18.79,59.24,220,167,16,53,147,34,20,5,12,1,2,8,75.73,1,3,1,5,2,3,0,6,6,3,50.0,12,3,12,2,16.67,3,0,32,22,68.75,5,27,1,0,6,0,0,5.43,6.73,5.79,4.34,7.5,5.92,0.547,2025-04-04T01:57:42.813371+00:00,177,Ironforge_FC_20251208101535_177,1,5.92
Riverstone FC,2383.53,844.961,35.45,43.37,167,110,22,57,116,10,9,0,4,14,13,0,65.69,1,5,1,9,4,5,0,15,11,7,63.64,12,1,8,2,25.0,2,0,24,16,66.67,12,12,1,2,8,1,0,6.41,5.25,5.04,3.6,7.11,5.49,0.499,2025-05-05T09:38:40.813371+00:00,565,Riverstone_FC_20251208101535_565,1,5.49
Grand Harbor FC,1481.659,434.867,29.35,26.96,80,48,12,32,58,6,2,2,3,4,5,8,59.86,1,2,1,5,2,3,0,5,6,3,50.0,25,11,24,9,37.5,2,0,2,1,50.0,1,1,0,1,21,0,0,6.3,5.51,4.34,4.95,6.87,5.55,0.506,2025-05-04T19:26:19.813371+00:00,586,Grand_Harbor_FC_20251208101535_586,1,5.55
Westwood Athletic,2106.045,485.865,23.07,43.25,169,125,19,44,103,10,14,1,3,12,25,18,74.23,1,4,1,7,3,4,0,7,13,9,69.23,11,5,9,1,11.11,1,0,39,20,51.28,14,25,1,2,9,1,0,6.48,5.22,4.97,4.95,6.59,5.62,0.513,2025-06-06T14:06:55.813371+00:00,529,Westwood_Athletic_20251208101535_529,1,5.62
Metro FC,2918.206,213.613,7.32,59.29,152,111,10,41,93,15,1,5,3,9,26,22,73.19,1,1,2,8,3,5,0,11,20,10,50.0,7,5,8,2,25.0,3,0,29,21,72.41,10,19,0,1,4,0,0,5.35,5.53,5.62,4.91,6.81,5.54,0.504,2025-06-29T08:25:27.813371+00:00,807,Metro_FC_20251208101535_807,1,5.54
Lakeside Athletic,3173.814,660.471,20.81,56.31,239,185,22,54,187,9,12,8,7,8,8,26,77.25,2,13,2,9,3,6,1,13,14,11,78.57,7,4,12,1,8.33,0,0,33,7,21.21,6,27,0,5,7,2,0,6.35,5.52,5.53,4.72,5.89,5.68,0.52,2025-05-05T14:30:00.813371+00:00,34,Lakeside_Athletic_20251208101535_34,1,5.68
Grand Harbor FC,3479.859,549.122,15.78,64.23,282,222,28,60,197,20,10,16,6,12,20,6,78.78,1,8,1,12,5,7,1,14,7,5,71.43,11,7,6,2,33.33,1,3,39,15,38.46,15,24,3,2,5,0,0,7.08,5.44,6.04,5.6,7.77,6.27,0.586,2025-10-12T00:02:20.814371+00:00,825,Grand_Harbor_FC_20251208101535_825,1,6.27
Millennium Rovers,2748.108,625.195,22.75,52.84,175,117,32,58,117,20,8,0,0,19,11,18,66.99,0,4,0,5,2,3,1,5,9,5,55.56,11,5,7,0,0.0,3,0,8,5,62.5,3,5,0,0,6,1,0,5.37,5.01,4.58,4.56,7.02,5.16,0.462,2025-05-09T02:47:53.814371+00:00,833,Millennium_Rovers_20251208101535_833,1,5.16
Summit Peak FC,3087.719,636.379,20.61,61.74,219,141,17,78,141,31,21,5,3,9,9,26,64.32,1,8,1,9,4,5,0,8,25,16,64.0,12,2,17,4,23.53,0,3,20,8,40.0,3,17,1,5,5,0,0,5.76,5.89,6.24,4.06,7.0,5.78,0.531,2025-03-10T14:24:59.814371+00:00,335,Summit_Peak_FC_20251208101535_335,1,5.78
Prime City Athletic,2554.64,757.962,29.67,51.88,134,127,2,7,104,11,6,6,1,4,3,12,94.88,0,4,0,6,2,4,0,9,10,8,80.0,12,8,11,4,36.36,1,0,48,19,39.58,21,27,0,1,6,0,0,6.01,5.88,5.71,4.88,7.06,5.86,0.54,2025-07-30T01:21:57.814371+00:00,430,Prime_City_Athletic_20251208101535_430,1,5.86
Crown City FC,1692.79,185.022,10.93,29.94,105,85,6,20,84,10,2,2,3,1,2,5,81.19,0,0,0,3,1,2,0,4,10,8,80.0,9,2,12,3,25.0,2,0,11,4,36.36,3,8,0,1,4,0,0,4.8,6.43,5.04,3.69,7.42,5.41,0.49,2024-12-08T21:03:46.814371+00:00,769,Crown_City_FC_20251208101535_769,1,5.41
Union Crest United,2952.953,186.627,6.32,53.92,165,108,19,57,104,14,9,0,8,14,15,15,65.75,0,4,0,5,1,4,0,6,20,13,65.0,3,1,0,0,0.0,0,0,44,26,59.09,9,35,0,2,4,2,0,5.21,5.2,4.98,3.85,5.61,5.01,0.446,2025-11-19T22:34:44.814371+00:00,904,Union_Crest_United_20251208101535_904,1,5.01
Garden State FC,3705.588,828.569,22.36,67.84,213,163,21,50,148,20,11,4,9,10,11,24,76.49,1,8,1,10,3,7,1,19,14,6,42.86,8,8,5,1,20.0,2,1,57,45,78.95,11,46,1,2,3,0,1,6.33,3.95,5.72,4.31,5.68,5.19,0.466,2025-01-31T11:59:37.814371+00:00,228,Garden_State_FC_20251208101535_228,1,5.19
Harborview United,3153.855,866.995,27.49,58.61,322,263,8,59,252,39,13,5,6,3,3,18,81.62,1,12,1,10,4,6,1,17,8,6,75.0,5,4,8,1,12.5,2,2,48,28,58.33,12,36,1,3,7,1,0,5.61,6.05,6.86,4.23,6.53,5.88,0.542,2025-01-15T07:40:48.814371+00:00,110,Harborview_United_20251208101535_110,1,5.88
Valley Rovers,2945.401,619.712,21.04,51.55,154,127,12,27,106,24,1,4,1,6,11,7,82.31,0,5,0,3,1,2,0,2,16,6,37.5,8,2,5,1,20.0,0,0,18,7,38.89,8,10,0,2,6,0,0,4.38,5.02,5.34,4.41,7.52,5.07,0.452,2025-04-26T21:41:25.815371+00:00,125,Valley_Rovers_20251208101535_125,1,5.07
Garden State FC,2530.628,559.016,22.09,45.05,225,157,9,68,129,28,23,9,1,22,13,5,69.8,0,4,0,7,3,4,1,7,9,4,44.44,5,7,0,0,0.0,1,0,25,16,64.0,5,20,2,1,10,1,0,4.82,5.16,5.36,4.77,6.22,5.16,0.462,2025-06-25T09:08:03.815371+00:00,900,Garden_State_FC_20251208101535_900,1,5.16
Coastal Town,3165.577,365.624,11.55,58.07,179,120,8,59,117,26,9,12,0,10,5,11,67.27,1,6,1,10,3,7,1,13,11,7,63.64,9,8,10,2,20.0,3,2,24,15,62.5,2,22,1,0,1,0,0,6.74,5.97,4.95,4.47,7.38,5.91,0.546,2025-02-24T05:55:19.815371+00:00,690,Coastal_Town_20251208101535_690,1,5.91
Redwood Borough,1516.919,279.72,18.44,27.32,77,49,9,28,53,6,3,1,2,6,8,4,64.08,0,2,0,4,1,3,0,6,8,5,62.5,15,3,17,4,23.53,2,0,20,11,55.0,5,15,0,1,0,1,0,5.83,5.65,4.16,4.44,6.29,5.3,0.478,2025-04-06T17:01:19.815371+00:00,955,Redwood_Borough_20251208101535_955,1,5.3
Westwood Athletic,1992.167,308.587,15.49,35.98,138,118,6,20,103,21,2,9,2,1,1,15,85.42,1,2,1,7,3,4,0,6,12,5,41.67,19,6,10,2,20.0,1,0,23,12,52.17,10,13,2,1,13,0,0,5.76,6.33,5.28,3.96,7.26,5.72,0.524,2025-05-30T22:52:31.815371+00:00,904,Westwood_Athletic_20251208101535_904,1,5.72
Redwood Borough,2552.049,699.006,27.39,46.1,174,135,17,39,108,18,8,5,2,19,13,22,77.38,0,1,0,4,2,2,0,4,6,3,50.0,6,3,8,2,25.0,1,2,19,9,47.37,5,14,1,1,5,1,0,5.02,4.57,5.26,5.07,6.34,5.08,0.453,2025-10-20T07:38:44.815371+00:00,175,Redwood_Borough_20251208101535_175,1,5.08
Garden State FC,2774.468,459.452,16.56,53.38,194,174,12,20,132,19,1,8,2,7,25,25,89.49,0,0,1,5,2,3,1,5,19,10,52.63,8,6,9,2,22.22,1,1,15,9,60.0,7,8,0,2,1,0,0,6.35,5.52,6.38,2.73,8.01,5.78,0.531,2025-08-30T18:18:32.815371+00:00,123,Garden_State_FC_20251208101535_123,1,5.78
Frontier Rovers,1337.443,315.637,23.6,25.12,111,77,8,34,80,9,10,2,2,3,5,12,69.15,0,2,0,4,1,3,0,5,5,3,60.0,12,6,13,2,15.38,3,1,12,6,50.0,5,7,0,0,9,1,0,4.87,4.46,5.03,4.42,6.46,4.88,0.431,2025-07-13T19:21:41.816371+00:00,886,Frontier_Rovers_20251208101535_886,1,4.88
Silverlake City,4029.397,1108.084,27.5,72.31,156,118,12,38,113,19,4,4,0,8,7,7,75.47,1,2,1,8,3,5,0,7,23,17,73.91,9,2,3,1,33.33,1,2,20,8,40.0,5,15,1,2,7,0,0,6.31,5.4,4.81,4.81,7.94,5.71,0.523,2025-10-07T10:57:49.816371+00:00,361,Silverlake_City_20251208101535_361,1,5.71
Twin Oak Rangers,2433.185,308.771,12.69,45.56,165,122,16,43,104,14,8,0,0,17,22,13,74.15,0,6,0,5,1,4,0,6,16,8,50.0,9,9,9,2,22.22,2,1,20,7,35.0,5,15,0,0,7,2,0,5.22,5.74,4.72,3.27,5.81,5.05,0.45,2025-07-20T05:44:11.816371+00:00,661,Twin_Oak_Rangers_20251208101535_661,1,5.05
Millennium Rovers,2346.234,285.302,12.16,47.75,159,111,14,48,92,23,7,5,0,18,14,16,69.56,1,3,1,7,3,4,0,6,14,7,50.0,19,7,6,1,16.67,2,0,10,5,50.0,3,7,1,3,8,2,0,5.93,5.93,4.28,4.44,6.06,5.4,0.489,2025-08-24T11:25:58.816371+00:00,17,Millennium_Rovers_20251208101535_17,1,5.4
Frontier Rovers,2824.986,582.795,20.63,50.84,146,93,26,53,88,26,6,0,2,8,17,19,63.89,1,4,1,10,5,5,1,9,5,2,40.0,10,4,4,1,25.0,2,3,16,8,50.0,6,10,3,5,1,1,0,6.87,4.67,4.22,4.07,7.22,5.37,0.486,2025-10-21T00:59:48.816371+00:00,305,Frontier_Rovers_20251208101535_305,1,5.37
Riverstone FC,2616.076,603.529,23.07,45.94,140,103,14,37,97,16,4,4,0,9,9,12,73.58,1,2,1,7,3,4,0,6,8,3,37.5,4,7,14,4,28.57,2,2,35,19,54.29,15,20,2,3,1,1,0,5.54,6.44,4.61,4.16,7.29,5.59,0.51,2025-02-02T12:25:38.816371+00:00,294,Riverstone_FC_20251208101535_294,1,5.59
Dominion Athletic,2850.772,192.712,6.76,50.49,150,114,13,36,115,0,13,3,3,4,13,11,75.7,1,1,1,8,4,4,0,8,11,8,72.73,7,0,6,1,16.67,1,2,15,5,33.33,2,13,0,2,4,0,0,5.45,5.41,5.02,4.71,7.43,5.45,0.494,2025-04-07T02:32:59.816371+00:00,982,Dominion_Athletic_20251208101535_982,1,5.45
Summit Peak FC,2118.811,781.629,36.89,40.33,183,152,10,31,119,17,7,8,1,12,19,16,83.33,0,3,0,6,2,4,0,8,13,6,46.15,6,13,24,4,16.67,2,0,29,18,62.07,2,27,0,3,8,0,0,6.08,6.09,4.58,4.83,7.53,5.75,0.528,2025-01-26T04:14:28.816371+00:00,12,Summit_Peak_FC_20251208101535_12,1,5.75
Metro FC,3134.387,699.282,22.31,59.36,240,159,29,81,175,22,12,7,0,19,6,20,66.12,0,7,0,6,2,4,1,6,11,6,54.55,9,4,16,2,12.5,0,1,58,28,48.28,14,44,0,2,6,0,0,5.19,5.6,5.19,5.79,7.54,5.62,0.513,2024-12-15T10:46:55.817371+00:00,677,Metro_FC_20251208101535_677,1,5.62
Frontier Rovers,2240.328,265.927,11.87,44.46,149,138,3,11,99,15,16,2,0,7,11,12,92.37,1,4,1,5,2,3,1,5,1,1,100.0,23,7,2,1,50.0,1,0,14,6,42.86,4,10,0,2,3,0,0,6.66,5.75,5.23,3.12,7.44,5.7,0.522,2025-04-21T12:12:10.817371+00:00,751,Frontier_Rovers_20251208101535_751,1,5.7
Crestfall Town,3714.405,275.609,7.42,65.25,204,176,14,28,135,13,11,5,7,14,19,15,86.39,0,2,1,10,3,7,1,12,8,5,62.5,9,5,5,2,40.0,1,0,34,16,47.06,9,25,2,1,4,0,0,5.13,5.96,5.29,5.14,6.92,5.57,0.508,2025-11-30T21:11:23.817371+00:00,480,Crestfall_Town_20251208101535_480,1,5.57
Highland Wanderers,2317.329,896.806,38.7,45.27,168,135,5,33,118,22,8,8,5,4,4,13,80.42,0,0,0,9,4,5,0,8,11,5,45.45,13,11,8,1,12.5,1,0,40,18,45.0,5,35,2,1,6,1,0,5.05,5.83,5.96,3.98,6.89,5.48,0.498,2025-11-26T03:57:54.817371+00:00,532,Highland_Wanderers_20251208101535_532,1,5.48
Goldenfield Rovers,1909.935,492.954,25.81,38.95,128,73,22,55,85,13,3,7,2,9,8,10,57.28,1,3,1,7,3,4,0,7,13,6,46.15,17,8,5,2,40.0,1,1,7,4,57.14,2,5,0,1,13,1,0,6.22,6.63,4.44,3.85,7.22,5.75,0.528,2025-01-15T11:14:59.817371+00:00,289,Goldenfield_Rovers_20251208101535_289,1,5.75
2 Worlds FC,1946.682,392.84,20.18,36.81,126,105,6,21,99,17,8,10,4,0,0,12,83.6,0,4,0,5,2,3,0,6,9,5,55.56,8,9,12,4,33.33,1,2,14,7,50.0,3,11,1,1,10,1,0,3.99,5.55,4.24,5.31,6.44,4.91,0.434,2025-08-24T17:18:23.817371+00:00,706,2_Worlds_FC_20251208101535_706,1,4.91
Summit Peak FC,2897.063,236.111,8.15,58.31,202,142,29,60,145,11,3,13,5,13,12,22,70.31,1,6,1,7,2,5,0,10,0,0,59.65,7,9,10,3,30.0,0,0,20,12,60.0,7,13,2,2,2,0,0,6.33,5.48,5.05,3.68,6.87,5.52,0.502,2025-07-25T04:58:26.817371+00:00,4,Summit_Peak_FC_20251208101535_4,1,5.52
Oldtown United,1931.009,619.275,32.07,37.91,120,108,6,12,94,13,9,3,3,0,0,9,89.87,0,5,0,3,1,2,0,3,5,3,60.0,19,14,21,7,33.33,2,0,19,9,47.37,6,13,0,1,9,2,0,4.99,5.11,6.06,4.06,5.36,5.14,0.46,2025-06-05T01:47:09.818371+00:00,632,Oldtown_United_20251208101535_632,1,5.14
Eastview Rangers,2585.12,520.643,20.14,49.1,219,177,9,42,147,28,15,14,5,5,6,20,80.9,1,3,1,7,2,5,0,7,10,5,50.0,8,2,14,2,14.29,2,1,27,8,29.63,11,16,0,1,8,2,0,5.35,6.18,6.18,4.72,5.52,5.68,0.52,2025-06-23T22:01:25.818371+00:00,33,Eastview_Rangers_20251208101535_33,1,5.68
Riverstone FC,2853.14,659.931,23.13,53.76,183,175,1,8,133,29,21,3,6,0,0,27,95.45,1,6,1,9,3,6,1,12,7,6,85.71,9,9,22,5,22.73,1,0,32,15,46.88,8,24,3,2,2,0,0,6.45,5.79,5.22,4.05,8.03,5.84,0.538,2025-05-09T10:02:59.818371+00:00,202,Riverstone_FC_20251208101535_202,1,5.84
Riverstone FC,1229.002,305.284,24.84,24.78,71,55,6,16,59,7,3,5,3,0,0,8,77.4,0,2,0,2,1,1,0,3,7,3,42.86,10,8,35,6,17.14,2,0,10,7,70.0,2,8,1,1,11,1,0,4.79,5.23,4.0,5.16,7.35,5.06,0.451,2025-11-29T22:06:25.818371+00:00,517,Riverstone_FC_20251208101535_517,1,5.06
Brookside United,2917.243,481.345,16.5,59.03,154,136,6,18,104,12,11,3,6,9,9,11,88.51,1,2,1,5,2,3,0,4,21,15,71.43,13,8,11,2,18.18,0,2,21,12,57.14,0,21,0,3,5,2,0,5.8,6.64,5.46,5.58,5.58,5.91,0.546,2025-05-26T09:02:16.818371+00:00,517,Brookside_United_20251208101535_517,1,5.91
Royal Haven FC,2536.842,319.642,12.6,47.66,196,172,8,24,126,18,11,0,2,23,16,13,88.01,1,2,1,6,2,4,0,7,10,6,60.0,7,4,5,1,20.0,0,0,18,11,61.11,6,12,1,2,8,2,0,6.22,5.44,5.48,3.95,5.42,5.46,0.496,2025-08-15T08:30:28.818371+00:00,842,Royal_Haven_FC_20251208101535_842,1,5.46
