player_name,team_title,games,time,shots_on_target_against,goals_against,xG_against,post_shot_xG,saves,penalty_saved,saves_per90,shots_on_target_against_per90,goals_against_per90,save_pct,season,league
"Digal, Diegocarl",Adamson University,13,62244.0,27,12,5.414,5.554,15,0,1.301,2.342,1.041,55.56,2023,Philippine College
"Acebedo, James",Mapúa University,14,63168.0,23,4,5.02,4.601,19,0,1.624,1.966,0.342,82.61,2025,Philippine College
"Escodo, Bel",Far Eastern University,15,67230.0,31,8,6.488,6.394,23,0,1.847,2.49,0.643,74.19,2025,Philippine College
"Tagara, Pedro",Mapúa University,14,74508.0,35,12,6.876,7.258,23,0,1.667,2.537,0.87,65.71,2024,Philippine College
"Encaya, Pius",University of Santo Tomas,10,50820.0,22,8,6.413,5.937,14,0,1.488,2.338,0.85,63.64,2024,Philippine College
"Libarnes, Jaro",Adamson University,14,69384.0,23,10,4.616,4.199,13,0,1.012,1.79,0.778,56.52,2024,Philippine College
"Fernandez, Laurence",Far Eastern University,12,67968.0,44,21,13.434,13.723,23,0,1.827,3.496,1.668,52.27,2024,Philippine College
"Bacnis, Hugo",Adamson University,11,48774.0,13,4,1.017,1.283,9,0,0.996,1.439,0.443,69.23,2024,Philippine College
"Reyes, Mark",Ateneo de Manila University,10,48180.0,19,6,4.641,4.766,13,0,1.457,2.13,0.672,68.42,2023,Philippine College
"Omitade, Edvard",De La Salle University,15,74070.0,8,5,1.432,1.242,3,0,0.219,0.583,0.365,37.5,2025,Philippine College
"Santos, Luis",University of Santo Tomas,15,75960.0,33,8,4.537,3.696,25,0,1.777,2.346,0.569,75.76,2024,Philippine College
"Encaya, Pius",De La Salle University,11,49830.0,20,3,3.431,3.354,17,0,1.842,2.167,0.325,85.0,2024,Philippine College
"Encaya, Pius",San Beda University,12,58392.0,27,9,4.05,4.433,18,0,1.665,2.497,0.832,66.67,2023,Philippine College
"Bacaycay, Kurt",Lyceum,13,65910.0,13,1,3.521,2.743,12,0,0.983,1.065,0.082,92.31,2023,Philippine College
"Fernandez, Laurence",San Beda University,10,44580.0,19,3,4.733,4.586,16,0,1.938,2.301,0.363,84.21,2024,Philippine College
"Omitade, Edvard",National University,15,66870.0,29,6,5.766,5.682,23,0,1.857,2.342,0.485,79.31,2023,Philippine College
"Digal, Diegocarl",San Beda University,15,77490.0,32,13,5.626,6.489,19,0,1.324,2.23,0.906,59.38,2024,Philippine College
"Tagara, Pedro",Ateneo de Manila University,14,65772.0,26,5,7.421,7.635,21,0,1.724,2.135,0.411,80.77,2025,Philippine College
"Mapula, Paul",University of Santo Tomas,10,47340.0,17,6,4.802,4.614,11,0,1.255,1.939,0.684,64.71,2025,Philippine College
"Perez, Angelo",University of the Philippines,12,66960.0,27,9,6.753,6.873,18,0,1.452,2.177,0.726,66.67,2024,Philippine College
"Reyes, Mark",National University,12,53136.0,5,3,1.667,1.448,2,0,0.203,0.508,0.305,40.0,2024,Philippine College
"Tabelin, Kirvy",Far Eastern University,15,73350.0,22,6,6.803,6.541,16,0,1.178,1.62,0.442,72.73,2024,Philippine College
"Bacnis, Hugo",University of the Philippines,15,69660.0,37,12,4.013,4.45,25,0,1.938,2.868,0.93,67.57,2025,Philippine College
"Escodo, Bel",Ateneo de Manila University,14,72828.0,35,14,13.445,12.232,21,0,1.557,2.595,1.038,60.0,2023,Philippine College
"Digal, Diegocarl",San Beda University,10,49740.0,15,6,1.132,1.167,9,0,0.977,1.628,0.651,60.0,2024,Philippine College
"Libarnes, Jaro",University of Santo Tomas,15,68940.0,14,5,4.866,5.338,9,0,0.705,1.097,0.392,64.29,2024,Philippine College
"Cruz, Jan",San Beda University,15,85320.0,26,7,5.824,6.317,19,0,1.203,1.646,0.443,73.08,2024,Philippine College
"Santos, Luis",National University,13,69576.0,27,13,2.182,2.23,14,0,1.087,2.096,1.009,51.85,2023,Philippine College
"Tagara, Pedro",University of the Philippines,11,55968.0,22,9,5.502,5.257,13,0,1.254,2.123,0.868,59.09,2024,Philippine College
"Reyes, Mark",Mapúa University,14,65268.0,8,3,2.485,2.816,5,0,0.414,0.662,0.248,62.5,2023,Philippine College
"Bacnis, Hugo",Mapúa University,11,60852.0,29,12,8.743,8.366,17,0,1.509,2.573,1.065,58.62,2023,Philippine College
"Tabelin, Kirvy",Ateneo de Manila University,14,71736.0,22,9,1.775,2.48,13,0,0.979,1.656,0.677,59.09,2025,Philippine College
"Perez, Angelo",San Beda University,11,62700.0,24,7,4.601,3.983,17,0,1.464,2.067,0.603,70.83,2025,Philippine College
"Tabelin, Kirvy",Mapúa University,14,67452.0,16,9,3.265,3.511,7,0,0.56,1.281,0.721,43.75,2023,Philippine College
"Omitade, Edvard",De La Salle University,13,65754.0,25,12,7.741,7.411,13,1,1.068,2.053,0.985,52.0,2024,Philippine College
"Encaya, Pius",De La Salle University,13,63882.0,12,6,1.377,1.533,6,0,0.507,1.014,0.507,50.0,2025,Philippine College
"Bacnis, Hugo",University of the Philippines,15,72450.0,34,15,6.58,6.399,19,0,1.416,2.534,1.118,55.88,2023,Philippine College
"Encaya, Pius",De La Salle University,10,53580.0,23,8,4.605,4.674,15,0,1.512,2.318,0.806,65.22,2023,Philippine College
"Tabelin, Kirvy",National University,13,69576.0,18,5,4.571,4.421,13,0,1.009,1.397,0.388,72.22,2025,Philippine College
"Tagara, Pedro",De La Salle University,10,46260.0,16,1,2.502,2.097,15,0,1.751,1.868,0.117,93.75,2025,Philippine College
"Digal, Diegocarl",National University,12,51984.0,26,10,6.625,6.464,16,0,1.662,2.701,1.039,61.54,2025,Philippine College
"Cruz, Jan",National University,14,71316.0,32,14,7.137,7.867,18,0,1.363,2.423,1.06,56.25,2024,Philippine College
"Bacnis, Hugo",Ateneo de Manila University,10,48180.0,20,6,4.522,3.881,14,0,1.569,2.242,0.672,70.0,2024,Philippine College
"Omitade, Edvard",National University,14,77364.0,23,14,4.662,5.114,9,0,0.628,1.605,0.977,39.13,2024,Philippine College
"Perez, Angelo",De La Salle University,13,63024.0,27,7,5.544,5.894,20,0,1.714,2.313,0.6,74.07,2023,Philippine College
"Tagara, Pedro",University of Santo Tomas,13,65052.0,21,11,5.953,5.803,10,0,0.83,1.743,0.913,47.62,2024,Philippine College
"Aningalan, Jul",Ateneo de Manila University,14,68964.0,22,7,5.572,4.893,15,0,1.175,1.723,0.548,68.18,2023,Philippine College
"Reyes, Mark",Lyceum,12,50040.0,16,5,2.351,2.387,11,0,1.187,1.727,0.54,68.75,2023,Philippine College
"Cruz, Jan",Mapúa University,14,74340.0,26,5,3.333,3.471,21,0,1.525,1.889,0.363,80.77,2024,Philippine College
"Perez, Angelo",Ateneo de Manila University,10,55080.0,27,4,2.978,2.245,23,0,2.255,2.647,0.392,85.19,2024,Philippine College
"Bacaycay, Kurt",Adamson University,11,50622.0,17,9,2.018,2.338,8,0,0.853,1.813,0.96,47.06,2023,Philippine College
"Santos, Luis",National University,10,46680.0,18,10,5.651,5.67,8,0,0.925,2.082,1.157,44.44,2025,Philippine College
"Mapula, Paul",University of the Philippines,14,62496.0,30,9,8.287,7.39,21,0,1.815,2.592,0.778,70.0,2023,Philippine College
"Perez, Angelo",Far Eastern University,14,69888.0,25,16,5.035,5.73,9,0,0.695,1.932,1.236,36.0,2024,Philippine College
"Lopez, Ryan",University of the Philippines,13,56628.0,5,2,1.971,2.031,3,0,0.286,0.477,0.191,60.0,2023,Philippine College
"Salingay, Sam",Lyceum,13,59358.0,28,7,6.172,5.881,21,0,1.91,2.547,0.637,75.0,2023,Philippine College
"Salingay, Sam",Adamson University,10,51660.0,13,7,1.548,1.691,6,0,0.627,1.359,0.732,46.15,2024,Philippine College
"Salingay, Sam",Ateneo de Manila University,12,58896.0,14,9,2.689,3.007,5,0,0.458,1.284,0.825,35.71,2024,Philippine College
"Perez, Angelo",De La Salle University,11,49368.0,19,9,4.56,4.776,10,0,1.094,2.078,0.984,52.63,2025,Philippine College
"Tagara, Pedro",Lyceum,14,69552.0,31,5,2.502,2.577,26,0,2.019,2.407,0.388,83.87,2024,Philippine College
"Santos, Luis",De La Salle University,12,61920.0,6,2,1.5,1.544,4,0,0.349,0.523,0.174,66.67,2023,Philippine College
"Aningalan, Jul",San Beda University,10,46260.0,21,8,8.104,7.94,13,0,1.518,2.451,0.934,61.9,2025,Philippine College
"Santos, Luis",Mapúa University,13,64116.0,28,13,5.113,5.194,15,0,1.263,2.358,1.095,53.57,2024,Philippine College
"Bacnis, Hugo",Lyceum,10,47400.0,9,4,2.674,2.956,5,0,0.57,1.025,0.456,55.56,2023,Philippine College
"Salingay, Sam",University of the Philippines,12,57816.0,9,1,2.833,2.755,8,1,0.747,0.841,0.093,88.89,2024,Philippine College
"Encaya, Pius",University of the Philippines,11,56100.0,21,9,3.908,3.674,12,0,1.155,2.021,0.866,57.14,2023,Philippine College
"Reyes, Mark",Adamson University,10,53460.0,11,5,2.532,2.779,6,0,0.606,1.111,0.505,54.55,2023,Philippine College
"Bacaycay, Kurt",Mapúa University,15,79470.0,25,9,4.313,4.872,16,0,1.087,1.699,0.612,64.0,2023,Philippine College
"Libarnes, Jaro",National University,11,47058.0,16,9,3.507,3.008,7,0,0.803,1.836,1.033,43.75,2023,Philippine College
"Acebedo, James",Far Eastern University,10,47280.0,20,8,6.078,5.973,12,0,1.371,2.284,0.914,60.0,2023,Philippine College
"Bacaycay, Kurt",De La Salle University,13,74100.0,28,8,5.311,5.033,20,0,1.457,2.04,0.583,71.43,2025,Philippine College
"Bacaycay, Kurt",Adamson University,13,61932.0,19,6,2.143,2.316,13,0,1.134,1.657,0.523,68.42,2024,Philippine College
"Cruz, Jan",National University,14,72996.0,26,10,6.211,7.077,16,0,1.184,1.923,0.74,61.54,2024,Philippine College
"Cruz, Jan",Far Eastern University,11,57948.0,18,9,3.65,3.58,9,0,0.839,1.677,0.839,50.0,2024,Philippine College
"Salingay, Sam",University of the Philippines,13,60606.0,34,10,4.72,5.247,24,0,2.138,3.029,0.891,70.59,2024,Philippine College
"Lopez, Ryan",De La Salle University,11,48312.0,15,7,3.086,2.945,8,0,0.894,1.677,0.782,53.33,2025,Philippine College
"Escodo, Bel",National University,13,61698.0,17,3,4.052,4.315,14,0,1.225,1.488,0.263,82.35,2025,Philippine College
"Omitade, Edvard",University of the Philippines,13,62322.0,14,2,3.499,3.23,12,0,1.04,1.213,0.173,85.71,2025,Philippine College
"Aningalan, Jul",University of Santo Tomas,10,45240.0,26,10,7.97,7.857,16,0,1.91,3.103,1.194,61.54,2025,Philippine College
"Mapula, Paul",Adamson University,13,66066.0,33,7,3.4,3.283,26,0,2.125,2.697,0.572,78.79,2023,Philippine College
"Reyes, Mark",De La Salle University,11,60984.0,22,6,6.211,5.911,16,0,1.417,1.948,0.531,72.73,2025,Philippine College
"Reyes, Mark",Ateneo de Manila University,11,50292.0,18,4,3.624,3.706,14,0,1.503,1.933,0.429,77.78,2025,Philippine College
"Encaya, Pius",Lyceum,11,58080.0,19,12,5.318,4.758,7,0,0.651,1.767,1.116,36.84,2024,Philippine College
"Acebedo, James",University of the Philippines,12,60912.0,30,9,6.368,6.217,21,0,1.862,2.66,0.798,70.0,2023,Philippine College
"Reyes, Mark",San Beda University,14,79800.0,42,19,10.224,11.096,23,0,1.556,2.842,1.286,54.76,2024,Philippine College
"Bacaycay, Kurt",Far Eastern University,12,63648.0,11,3,2.224,1.86,8,0,0.679,0.933,0.255,72.73,2025,Philippine College
"Tagara, Pedro",National University,10,49320.0,14,4,1.69,1.898,10,0,1.095,1.533,0.438,71.43,2023,Philippine College
"Reyes, Mark",San Beda University,15,70290.0,25,12,5.384,5.133,13,0,0.999,1.921,0.922,52.0,2025,Philippine College
"Mapula, Paul",Far Eastern University,15,67410.0,29,9,3.709,4.768,20,0,1.602,2.323,0.721,68.97,2023,Philippine College
"Libarnes, Jaro",University of the Philippines,10,51960.0,21,9,4.998,5.433,12,0,1.247,2.182,0.935,57.14,2024,Philippine College
"Tagara, Pedro",San Beda University,15,79560.0,22,10,3.118,3.841,12,0,0.814,1.493,0.679,54.55,2023,Philippine College
"Salingay, Sam",University of the Philippines,14,65184.0,11,4,1.673,2.162,7,0,0.58,0.911,0.331,63.64,2025,Philippine College
"Salingay, Sam",University of Santo Tomas,10,51420.0,19,12,3.746,3.795,7,0,0.735,1.995,1.26,36.84,2023,Philippine College
"Escodo, Bel",Mapúa University,14,75348.0,18,10,4.418,4.153,8,0,0.573,1.29,0.717,44.44,2023,Philippine College
"Barro, Harvy",Far Eastern University,14,63840.0,21,8,4.026,5.007,13,0,1.1,1.776,0.677,61.9,2023,Philippine College
"Bacnis, Hugo",Adamson University,11,51480.0,15,8,2.955,3.422,7,0,0.734,1.573,0.839,46.67,2025,Philippine College
"Perez, Angelo",University of the Philippines,12,60336.0,32,15,7.846,7.447,17,0,1.521,2.864,1.342,53.12,2023,Philippine College
"Fernandez, Laurence",Ateneo de Manila University,10,51300.0,17,6,4.132,4.22,11,0,1.158,1.789,0.632,64.71,2025,Philippine College
"Bacnis, Hugo",University of the Philippines,11,58608.0,13,4,4.263,3.687,9,0,0.829,1.198,0.369,69.23,2024,Philippine College
"Cruz, Jan",Ateneo de Manila University,10,52800.0,15,8,2.597,2.827,7,0,0.716,1.534,0.818,46.67,2025,Philippine College
"Tabelin, Kirvy",Lyceum,10,50460.0,14,5,3.014,3.551,9,0,0.963,1.498,0.535,64.29,2023,Philippine College
"Omitade, Edvard",Ateneo de Manila University,14,69048.0,28,10,9.982,9.956,18,0,1.408,2.19,0.782,64.29,2023,Philippine College
"Reyes, Mark",University of the Philippines,12,55656.0,17,8,0.723,1.349,9,0,0.873,1.649,0.776,52.94,2024,Philippine College
"Digal, Diegocarl",San Beda University,13,64038.0,27,15,4.775,3.924,12,0,1.012,2.277,1.265,44.44,2025,Philippine College
"Lopez, Ryan",Ateneo de Manila University,10,48480.0,6,2,1.121,0.83,4,0,0.446,0.668,0.223,66.67,2025,Philippine College
"Santos, Luis",Lyceum,14,62328.0,19,10,6.185,7.197,9,0,0.78,1.646,0.866,47.37,2024,Philippine College
"Cruz, Jan",National University,11,47190.0,21,4,4.595,3.82,17,0,1.945,2.403,0.458,80.95,2023,Philippine College
"Acebedo, James",Adamson University,12,59616.0,12,9,1.427,1.71,3,0,0.272,1.087,0.815,25.0,2024,Philippine College
"Escodo, Bel",Mapúa University,12,63000.0,18,6,4.158,4.112,12,0,1.029,1.543,0.514,66.67,2024,Philippine College
"Perez, Angelo",Ateneo de Manila University,13,65988.0,30,17,5.788,5.706,13,0,1.064,2.455,1.391,43.33,2025,Philippine College
"Digal, Diegocarl",University of Santo Tomas,13,60606.0,18,6,2.963,2.768,12,0,1.069,1.604,0.535,66.67,2025,Philippine College
"Bacaycay, Kurt",University of Santo Tomas,11,53592.0,30,7,5.401,5.328,23,0,2.318,3.023,0.705,76.67,2023,Philippine College
"Encaya, Pius",San Beda University,14,75852.0,29,9,9.227,9.912,20,0,1.424,2.065,0.641,68.97,2024,Philippine College
"Fernandez, Laurence",Ateneo de Manila University,14,62748.0,14,5,2.826,2.823,9,0,0.775,1.205,0.43,64.29,2023,Philippine College
"Bacnis, Hugo",San Beda University,11,52206.0,20,11,2.643,2.945,9,0,0.931,2.069,1.138,45.0,2023,Philippine College
"Barro, Harvy",Adamson University,15,73710.0,7,1,2.16,1.924,6,0,0.44,0.513,0.073,85.71,2025,Philippine College
"Mapula, Paul",San Beda University,15,68040.0,24,6,3.825,2.918,18,0,1.429,1.905,0.476,75.0,2023,Philippine College
"Bacaycay, Kurt",University of Santo Tomas,15,67590.0,24,9,6.303,5.394,15,0,1.198,1.917,0.719,62.5,2025,Philippine College
"Fernandez, Laurence",San Beda University,12,57168.0,16,9,3.056,2.784,7,0,0.661,1.511,0.85,43.75,2023,Philippine College
"Bacnis, Hugo",Adamson University,11,55902.0,34,11,3.095,2.979,23,0,2.222,3.284,1.063,67.65,2024,Philippine College
"Libarnes, Jaro",Mapúa University,10,42780.0,13,2,1.577,2.004,11,0,1.388,1.641,0.252,84.62,2024,Philippine College
"Perez, Angelo",De La Salle University,15,71010.0,19,8,4.491,4.543,11,0,0.837,1.445,0.608,57.89,2024,Philippine College
"Omitade, Edvard",Far Eastern University,13,62322.0,16,9,3.866,4.006,7,0,0.607,1.386,0.78,43.75,2024,Philippine College
"Salingay, Sam",Mapúa University,15,81990.0,23,9,5.241,4.12,14,0,0.922,1.515,0.593,60.87,2023,Philippine College
"Omitade, Edvard",San Beda University,10,53340.0,23,9,1.465,1.906,14,0,1.417,2.328,0.911,60.87,2025,Philippine College
"Fernandez, Laurence",San Beda University,10,55800.0,22,7,3.91,3.886,15,0,1.452,2.129,0.677,68.18,2024,Philippine College
"Bacnis, Hugo",De La Salle University,15,74790.0,36,10,3.291,3.877,26,0,1.877,2.599,0.722,72.22,2025,Philippine College
"Bacaycay, Kurt",Mapúa University,15,72180.0,13,4,3.692,3.697,9,0,0.673,0.973,0.299,69.23,2023,Philippine College
"Acebedo, James",University of the Philippines,15,73170.0,33,17,9.928,9.236,16,0,1.181,2.435,1.255,48.48,2023,Philippine College
"Acebedo, James",University of the Philippines,13,70122.0,28,10,7.077,7.197,18,0,1.386,2.156,0.77,64.29,2023,Philippine College
"Reyes, Mark",San Beda University,12,61920.0,26,13,4.38,5.477,13,0,1.134,2.267,1.134,50.0,2025,Philippine College
"Omitade, Edvard",University of the Philippines,10,51660.0,25,10,6.439,6.352,15,0,1.568,2.613,1.045,60.0,2024,Philippine College
"Libarnes, Jaro",University of Santo Tomas,15,82620.0,28,18,11.246,10.405,10,0,0.654,1.83,1.176,35.71,2024,Philippine College
"Acebedo, James",University of Santo Tomas,14,68376.0,27,15,5.452,5.576,12,0,0.948,2.132,1.185,44.44,2024,Philippine College
"Escodo, Bel",Mapúa University,15,78030.0,40,12,10.187,10.893,28,0,1.938,2.768,0.83,70.0,2025,Philippine College
"Digal, Diegocarl",Far Eastern University,10,50760.0,24,13,7.432,7.228,11,0,1.17,2.553,1.383,45.83,2024,Philippine College
"Barro, Harvy",Mapúa University,14,71232.0,38,18,8.047,7.146,20,0,1.516,2.881,1.365,52.63,2024,Philippine College
"Mapula, Paul",Lyceum,12,59688.0,27,14,7.138,6.774,13,0,1.176,2.443,1.267,48.15,2025,Philippine College
"Omitade, Edvard",University of the Philippines,10,51000.0,21,9,4.61,4.628,12,0,1.271,2.224,0.953,57.14,2023,Philippine College
"Aningalan, Jul",National University,13,66378.0,23,10,4.392,4.894,13,0,1.058,1.871,0.814,56.52,2023,Philippine College
"Fernandez, Laurence",Far Eastern University,12,56736.0,12,3,2.794,3.115,9,0,0.857,1.142,0.286,75.0,2025,Philippine College
"Aningalan, Jul",Mapúa University,11,49896.0,13,4,1.246,1.177,9,0,0.974,1.407,0.433,69.23,2025,Philippine College
"Cruz, Jan",Far Eastern University,15,73890.0,22,5,0.637,1.969,17,0,1.242,1.608,0.365,77.27,2023,Philippine College
"Santos, Luis",Lyceum,10,47700.0,21,9,7.407,7.642,12,0,1.358,2.377,1.019,57.14,2025,Philippine College
"Tabelin, Kirvy",Ateneo de Manila University,11,52074.0,22,8,4.544,5.008,14,0,1.452,2.281,0.83,63.64,2024,Philippine College
"Bacaycay, Kurt",Ateneo de Manila University,12,59400.0,21,10,4.291,4.078,11,0,1.0,1.909,0.909,52.38,2023,Philippine College
"Santos, Luis",Far Eastern University,13,64038.0,12,3,3.527,3.025,9,0,0.759,1.012,0.253,75.0,2024,Philippine College
"Reyes, Mark",De La Salle University,12,61920.0,27,11,5.744,5.679,16,0,1.395,2.355,0.959,59.26,2025,Philippine College
"Barro, Harvy",Mapúa University,11,51216.0,26,9,7.385,7.164,17,0,1.792,2.741,0.949,65.38,2023,Philippine College
"Perez, Angelo",National University,10,56220.0,25,14,4.64,4.241,11,0,1.057,2.401,1.345,44.0,2023,Philippine College
"Reyes, Mark",Lyceum,14,62244.0,29,10,5.723,4.853,19,0,1.648,2.516,0.868,65.52,2023,Philippine College
"Acebedo, James",University of the Philippines,15,80370.0,18,3,4.856,4.648,15,0,1.008,1.209,0.202,83.33,2024,Philippine College
"Bacnis, Hugo",Lyceum,15,75870.0,7,4,2.688,2.654,3,0,0.214,0.498,0.285,42.86,2025,Philippine College
"Mapula, Paul",Lyceum,12,59184.0,23,10,5.491,4.139,13,0,1.186,2.099,0.912,56.52,2023,Philippine College
"Santos, Luis",University of Santo Tomas,13,55692.0,17,4,2.194,2.376,13,0,1.261,1.648,0.388,76.47,2025,Philippine College
"Mapula, Paul",Far Eastern University,14,66948.0,13,4,4.681,4.153,9,0,0.726,1.049,0.323,69.23,2023,Philippine College
"Santos, Luis",University of Santo Tomas,13,70044.0,12,8,1.954,1.931,4,0,0.308,0.925,0.617,33.33,2024,Philippine College
"Santos, Luis",Lyceum,14,65688.0,6,1,0.12,0.686,5,0,0.411,0.493,0.082,83.33,2023,Philippine College
"Fernandez, Laurence",Adamson University,14,71820.0,34,9,7.089,7.817,25,0,1.88,2.556,0.677,73.53,2023,Philippine College
"Santos, Luis",University of Santo Tomas,10,47820.0,14,4,4.412,4.224,10,0,1.129,1.581,0.452,71.43,2023,Philippine College
"Fernandez, Laurence",San Beda University,12,63648.0,27,12,7.073,6.867,15,0,1.273,2.291,1.018,55.56,2024,Philippine College
"Aningalan, Jul",Lyceum,15,68760.0,20,8,5.128,5.197,12,0,0.942,1.571,0.628,60.0,2024,Philippine College
"Tagara, Pedro",San Beda University,15,76950.0,20,10,4.738,4.636,10,0,0.702,1.404,0.702,50.0,2025,Philippine College
"Escodo, Bel",Adamson University,10,47640.0,18,8,1.893,2.325,10,0,1.134,2.04,0.907,55.56,2024,Philippine College
"Santos, Luis",Lyceum,14,76020.0,39,9,4.497,4.251,30,0,2.131,2.77,0.639,76.92,2025,Philippine College
"Fernandez, Laurence",National University,12,61128.0,20,8,4.51,4.57,12,0,1.06,1.767,0.707,60.0,2023,Philippine College
"Digal, Diegocarl",Mapúa University,10,53580.0,20,10,3.899,3.706,10,0,1.008,2.016,1.008,50.0,2025,Philippine College
"Acebedo, James",Far Eastern University,15,72720.0,32,17,10.111,10.349,15,0,1.114,2.376,1.262,46.88,2023,Philippine College
"Lopez, Ryan",Adamson University,12,62424.0,27,15,6.748,6.638,12,0,1.038,2.336,1.298,44.44,2023,Philippine College
"Escodo, Bel",Adamson University,13,63258.0,20,8,3.486,3.557,12,1,1.024,1.707,0.683,60.0,2023,Philippine College
"Lopez, Ryan",San Beda University,12,59184.0,24,9,3.645,3.524,15,0,1.369,2.19,0.821,62.5,2024,Philippine College
"Bacaycay, Kurt",Mapúa University,13,63336.0,18,5,3.417,3.297,13,0,1.108,1.535,0.426,72.22,2024,Philippine College
"Lopez, Ryan",Mapúa University,11,54120.0,23,7,2.213,2.082,16,0,1.596,2.295,0.698,69.57,2023,Philippine College
"Bacaycay, Kurt",San Beda University,13,68016.0,28,8,3.386,3.111,20,0,1.588,2.223,0.635,71.43,2025,Philippine College
"Mapula, Paul",Far Eastern University,15,71550.0,12,6,1.765,1.719,6,0,0.453,0.906,0.453,50.0,2023,Philippine College
"Cruz, Jan",University of Santo Tomas,14,66108.0,22,6,4.661,4.939,16,0,1.307,1.797,0.49,72.73,2023,Philippine College
"Bacaycay, Kurt",Lyceum,10,49020.0,16,7,3.467,3.442,9,0,0.991,1.763,0.771,56.25,2025,Philippine College
"Reyes, Mark",Lyceum,10,46380.0,17,8,2.858,3.066,9,1,1.048,1.979,0.931,52.94,2024,Philippine College
"Tabelin, Kirvy",Far Eastern University,13,58500.0,22,4,5.072,4.995,18,0,1.662,2.031,0.369,81.82,2024,Philippine College
"Tabelin, Kirvy",Lyceum,12,64872.0,15,8,2.3,1.763,7,0,0.583,1.249,0.666,46.67,2024,Philippine College
"Perez, Angelo",Far Eastern University,12,55440.0,24,15,6.912,7.39,9,0,0.877,2.338,1.461,37.5,2023,Philippine College
"Bacnis, Hugo",De La Salle University,14,69636.0,21,11,4.929,5.093,10,0,0.775,1.628,0.853,47.62,2025,Philippine College
"Perez, Angelo",University of the Philippines,12,57816.0,15,4,5.149,5.549,11,0,1.027,1.401,0.374,73.33,2023,Philippine College
"Encaya, Pius",University of Santo Tomas,14,79800.0,23,6,5.623,5.952,17,0,1.15,1.556,0.406,73.91,2024,Philippine College
"Escodo, Bel",Far Eastern University,13,58968.0,16,4,2.054,2.095,12,0,1.099,1.465,0.366,75.0,2025,Philippine College
"Reyes, Mark",University of the Philippines,10,57000.0,28,15,6.729,6.676,13,0,1.232,2.653,1.421,46.43,2025,Philippine College
"Fernandez, Laurence",National University,15,77130.0,20,7,4.164,4.288,13,0,0.91,1.4,0.49,65.0,2025,Philippine College
"Escodo, Bel",Mapúa University,10,48840.0,21,7,7.252,7.349,14,0,1.548,2.322,0.774,66.67,2024,Philippine College
"Santos, Luis",University of Santo Tomas,11,55308.0,19,9,4.091,3.837,10,0,0.976,1.855,0.879,52.63,2023,Philippine College
"Reyes, Mark",Far Eastern University,14,71652.0,22,3,1.883,2.179,19,0,1.432,1.658,0.226,86.36,2023,Philippine College
"Tagara, Pedro",Adamson University,15,71820.0,26,9,6.809,7.564,17,0,1.278,1.955,0.677,65.38,2025,Philippine College
"Encaya, Pius",National University,13,64662.0,32,16,6.728,7.237,16,0,1.336,2.672,1.336,50.0,2025,Philippine College
"Santos, Luis",National University,13,47112.0,18,7,3.111,3.003,11,0,1.261,2.063,0.802,61.11,2025,Philippine College
"Lopez, Ryan",Far Eastern University,14,64512.0,24,5,5.665,5.613,19,0,1.59,2.009,0.419,79.17,2025,Philippine College
"Digal, Diegocarl",University of Santo Tomas,11,55110.0,17,4,3.804,4.418,13,0,1.274,1.666,0.392,76.47,2024,Philippine College
"Escodo, Bel",Adamson University,11,55110.0,16,9,6.463,5.695,7,0,0.686,1.568,0.882,43.75,2023,Philippine College
"Lopez, Ryan",University of the Philippines,12,57744.0,27,12,2.202,2.045,15,0,1.403,2.525,1.122,55.56,2023,Philippine College
"Digal, Diegocarl",Mapúa University,10,47100.0,16,7,3.194,3.133,9,0,1.032,1.834,0.803,56.25,2023,Philippine College
"Fernandez, Laurence",National University,12,59904.0,17,8,6.231,6.713,9,0,0.811,1.532,0.721,52.94,2023,Philippine College
"Omitade, Edvard",Adamson University,13,71370.0,33,9,8.817,9.083,24,0,1.816,2.497,0.681,72.73,2024,Philippine College
"Bacnis, Hugo",University of Santo Tomas,13,56784.0,15,6,3.002,2.727,9,0,0.856,1.426,0.571,60.0,2025,Philippine College
"Santos, Luis",University of the Philippines,11,56430.0,30,14,7.646,8.156,16,0,1.531,2.871,1.34,53.33,2025,Philippine College
"Digal, Diegocarl",Adamson University,11,46860.0,11,4,2.542,2.493,7,0,0.807,1.268,0.461,63.64,2025,Philippine College
"Digal, Diegocarl",San Beda University,11,55440.0,12,3,3.941,2.856,9,0,0.877,1.169,0.292,75.0,2023,Philippine College
"Libarnes, Jaro",De La Salle University,11,53988.0,17,6,6.418,5.712,11,0,1.1,1.7,0.6,64.71,2025,Philippine College
"Fernandez, Laurence",University of the Philippines,11,45606.0,12,4,1.57,2.057,8,0,0.947,1.421,0.474,66.67,2024,Philippine College
"Lopez, Ryan",Adamson University,13,56784.0,13,2,3.495,3.406,11,0,1.046,1.236,0.19,84.62,2024,Philippine College
"Fernandez, Laurence",Far Eastern University,13,57798.0,17,5,4.663,4.731,12,0,1.121,1.588,0.467,70.59,2023,Philippine College
"Libarnes, Jaro",University of the Philippines,13,67548.0,36,17,6.58,7.34,19,0,1.519,2.878,1.359,52.78,2024,Philippine College
"Fernandez, Laurence",De La Salle University,13,65676.0,21,7,4.145,3.99,14,0,1.151,1.727,0.576,66.67,2024,Philippine College
