<<<<<<< Updated upstream,is_synthetic,team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,match_rating_overall
,1,San Beda University,2092.129157517644,360.703862790228,18.251649944946376,50.48462332107023,269.0,157.0,12.0,50.0,285.0,17.0,18.310854726859493,34.0,1.0,171.0,27.0,121.0,96.76816688845992,0.0,0.0,3.0,11.0,5.0,5.0,1.0,30.370837281616016,7.0,5.0,69.0,9.0,32.0,2.5548590766618413,2.2696214949895133,64.26573780871911,1.616520342616925,0.0,24.0,24.0,48.0,11.0,4.0,1.839309225219865,2.594621260096244,16.0,1.0,0.0,58.56,40.64,95.0,95.0,71.78,8.348648561342463,1.0968921392630897,2025-11-26T05:16:43.350223+00:00,133.0,San_Beda_University_20251126131643_133.0,68.45
,1,San Beda University,1611.2432007376844,293.69826305263024,21.400114085356485,81.28585183787371,359.0,314.0,13.0,56.0,168.0,28.0,18.48970763763667,34.0,1.0,149.0,17.0,87.0,84.89857122678863,0.1379742961820526,1.0,3.0,14.0,10.0,5.0,1.0,29.15079298664829,8.0,3.0,61.0,13.0,26.0,2.6307992462413283,2.1277417141310173,69.91849979213353,0.6807582928701518,1.0,27.0,18.0,129.0,11.0,6.0,1.943762109373016,1.7392336340834398,16.0,2.0,2.0,52.55,56.01,80.26,94.81,67.89,10.294423299732491,1.867004499409876,2025-11-26T05:16:43.350439+00:00,134.0,San_Beda_University_20251126131643_134.0,68.77
,1,San Beda University,1336.529593691145,313.39173161005704,18.06809056207858,38.47140467941678,340.0,266.0,14.0,41.0,162.0,27.0,18.35215568323156,23.0,1.0,171.0,18.0,81.0,76.880163594984,1.904328707657621,1.0,3.0,8.0,8.0,4.0,1.0,28.61885850917035,6.0,4.0,65.0,8.0,28.0,3.611694756046131,2.0270296932153293,65.26054464876661,0.7947915494501272,1.0,27.0,24.0,111.0,13.0,5.0,1.7074128026294555,2.8146745421317343,14.0,3.0,3.0,63.57,49.89,76.44,95.0,59.94,7.08541286211881,1.416358334456021,2025-11-26T05:16:43.350665+00:00,135.0,San_Beda_University_20251126131643_135.0,68.85
,1,San Beda University,2518.2263268902984,370.2733602643306,16.34709796312475,78.19827766435539,314.0,232.0,12.0,34.0,249.0,29.0,13.82893935394726,34.0,0.0,117.0,28.0,52.0,87.45689277363641,0.1688688753436482,1.0,3.0,10.0,7.0,6.0,1.0,26.83112737312613,5.0,3.0,67.0,11.0,27.0,3.8402352943548017,1.942320557579164,60.66567763107025,0.7079497340217445,1.0,20.0,21.0,107.0,10.0,7.0,2.904987450017572,1.646699678607942,15.0,2.0,2.0,54.1,50.8,88.22,95.0,62.13,6.251314739628489,0.7256840264365068,2025-11-26T05:16:43.350874+00:00,136.0,San_Beda_University_20251126131643_136.0,67.76
,1,San Beda University,1991.708809900198,295.5005791830976,14.771005888447458,62.05521647877612,292.0,249.0,8.0,47.0,125.0,30.0,25.5033391640262,36.0,2.0,162.0,23.0,91.0,90.88324506438823,1.05199932735558,1.0,4.0,9.0,7.0,4.0,0.0,21.308519886608963,4.0,5.0,67.0,10.0,27.0,2.4274038652746768,1.9945279841040129,86.18473820761515,1.5041064244252766,0.0,23.0,22.0,102.0,11.0,7.0,1.67315775499483,1.917864186400108,12.0,2.0,0.0,56.09,43.17,93.16,95.0,71.1,6.9656752786866365,0.6687373614625098,2025-11-26T05:16:43.351074+00:00,137.0,San_Beda_University_20251126131643_137.0,72.71
,1,San Beda University,2412.8608469439587,402.230336662075,12.36504092675462,63.567679157617526,266.0,247.0,8.0,69.0,221.0,20.0,13.213857552188848,17.0,0.0,148.0,32.0,73.0,101.08782628374408,1.6412959653699808,3.0,3.0,13.0,7.0,4.0,1.0,28.6849586112668,6.0,3.0,54.0,13.0,23.0,2.021391523899557,1.889771558823648,67.7513552667145,1.2032125592880654,1.0,18.0,20.0,102.0,12.0,4.0,1.6586894544215476,0.8626299078998907,16.0,1.0,0.0,51.66,38.24,95.0,95.0,65.97,6.3372710408193145,0.677313547587687,2025-11-26T05:16:43.351288+00:00,138.0,San_Beda_University_20251126131643_138.0,74.49
,1,San Beda University,1769.411366273886,410.6449307779623,13.65953830794798,58.6020271372247,299.0,309.0,10.0,45.0,273.0,28.0,21.481166248845007,33.0,2.0,146.0,22.0,115.0,89.37061867268585,0.5184755279626513,0.0,3.0,14.0,7.0,6.0,1.0,36.38613489042105,7.0,4.0,57.0,9.0,31.0,3.4402903309171924,3.023859265906004,59.31867451073548,0.8238687475441876,2.0,24.0,28.0,73.0,11.0,7.0,2.502368029321565,2.749387699352605,16.0,2.0,3.0,53.81,62.06,91.31,95.0,62.8,6.373014335846911,1.9542945704076744,2025-11-26T05:16:43.351501+00:00,139.0,San_Beda_University_20251126131643_139.0,73.64
,1,San Beda University,761.5332178616231,262.90406583824057,24.035788695404907,43.07115039032696,241.0,260.0,9.0,32.0,273.0,37.0,20.81892469268911,26.0,1.0,218.0,33.0,134.0,79.46389974884012,0.7370306680791741,0.0,3.0,18.0,7.0,5.0,1.0,27.80681737600387,4.0,4.0,64.0,8.0,29.0,2.3410522141400696,2.828245527718184,82.76438814108425,1.478784266113255,2.0,25.0,21.0,56.0,11.0,3.0,2.171321174456585,2.1019185701318213,16.0,2.0,1.0,53.17,59.17,77.56,95.0,67.89,7.317270977103443,0.0948584051840302,2025-11-26T05:16:43.351698+00:00,140.0,San_Beda_University_20251126131643_140.0,68.43
,1,San Beda University,2531.3455277287103,378.35919421613664,22.06468689475598,67.64713551766282,318.0,259.0,13.0,41.0,289.0,14.0,20.042536546199912,24.0,2.0,150.0,35.0,106.0,94.10604889982709,1.028705347797859,1.0,2.0,12.0,7.0,5.0,2.0,40.70010871517211,6.0,4.0,50.0,10.0,26.0,2.8017305813904407,1.986264449385383,58.36723507199063,1.0612572267315254,0.0,24.0,18.0,89.0,10.0,6.0,3.2806032119163904,2.2928459793113194,16.0,2.0,0.0,53.97,55.19,88.69,95.0,69.87,6.767700429854674,0.92367017160333,2025-11-26T05:16:43.351895+00:00,141.0,San_Beda_University_20251126131643_141.0,63.42
,1,San Beda University,1893.226127286589,366.5100851364808,18.93620463379612,60.13758625093161,241.0,246.0,11.0,45.0,174.0,18.0,20.085612804446715,31.0,0.0,228.0,28.0,121.0,108.21747313554344,1.797657847378098,1.0,2.0,15.0,5.0,6.0,1.0,31.179638247909505,7.0,5.0,31.0,14.0,32.0,2.8526844733662644,2.0864778786463205,67.77055725957403,0.9074331906064156,0.0,26.0,16.0,65.0,9.0,8.0,2.125460777661881,2.721085471441362,15.0,2.0,0.0,53.38,40.7,95.0,92.07,78.33,7.504179261734288,1.4241992735725306,2025-11-26T05:16:43.352092+00:00,142.0,San_Beda_University_20251126131643_142.0,67.11
,1,San Beda University,2372.4366252424725,305.895793493677,15.642021081957283,42.73601584689633,254.0,271.0,7.0,38.0,252.0,18.0,15.179763967882826,29.0,0.0,140.0,18.0,68.0,73.06339416010836,0.6637693149544865,1.0,4.0,7.0,8.0,7.0,2.0,37.52461071629602,5.0,3.0,74.0,10.0,22.0,3.04717907481473,2.143422958777021,64.44900408361056,1.3952331855650375,1.0,16.0,22.0,77.0,13.0,6.0,1.16284607179509,1.6788704731502928,14.0,2.0,2.0,60.44,51.46,78.36,95.0,66.58,8.248270979945419,1.4640962091469176,2025-11-26T05:16:43.352410+00:00,143.0,San_Beda_University_20251126131643_143.0,67.88
,1,San Beda University,1629.8600701816035,293.12064064485594,16.5190456711926,55.76918944852609,208.0,254.0,14.0,33.0,235.0,21.0,17.169031081232358,27.0,1.0,210.0,26.0,91.0,92.6783465169332,0.6891428298592897,2.0,3.0,16.0,9.0,5.0,1.0,31.12404000354105,5.0,4.0,67.0,12.0,27.0,1.671974150606538,2.14308786270022,63.27062640974404,0.8301713991039024,1.0,28.0,14.0,68.0,14.0,4.0,2.4864328992432143,2.889946968001601,14.0,2.0,1.0,52.95,55.23,89.9,82.74,71.25,7.227738189067125,1.9735099723775853,2025-11-26T05:16:43.353125+00:00,144.0,San_Beda_University_20251126131643_144.0,70.71
,1,San Beda University,1953.6793592163056,410.6458303807413,11.407743258052982,38.488189909122354,220.0,293.0,10.0,31.0,199.0,24.0,17.110233932689678,25.0,1.0,63.0,29.0,106.0,82.32664450450187,1.2786497615059789,1.0,3.0,12.0,4.0,6.0,0.0,31.206047658164337,4.0,4.0,59.0,11.0,27.0,3.417989548559661,3.0211139499375728,60.47728019770453,1.3378835839278338,0.0,26.0,25.0,70.0,11.0,6.0,1.214634975938074,1.7852896424287867,16.0,3.0,1.0,61.51,55.54,80.06,95.0,66.76,5.566279620948105,0.8266554789324883,2025-11-26T05:16:43.353418+00:00,145.0,San_Beda_University_20251126131643_145.0,68.11
,1,San Beda University,1817.1867175883176,278.793299754642,24.3789192658506,36.64200229196595,236.0,215.0,12.0,64.0,256.0,18.0,21.18377339497111,36.0,2.0,181.0,28.0,81.0,71.65972533821866,1.213292314577192,0.0,3.0,16.0,6.0,5.0,0.0,35.12471929040716,5.0,3.0,91.0,12.0,36.0,2.3179045823360944,1.8991470571194944,38.17823005232151,0.9183178823361948,2.0,17.0,21.0,85.0,13.0,7.0,2.824651637530317,1.620998546211896,17.0,3.0,1.0,53.72,55.43,67.74,95.0,65.18,7.114600462934396,1.3318774613113145,2025-11-26T05:16:43.353645+00:00,146.0,San_Beda_University_20251126131643_146.0,61.02
,1,San Beda University,2315.2312706036178,425.2626498992706,14.251719803891124,71.0519755359521,228.0,183.0,13.0,39.0,230.0,24.0,18.54584179255548,19.0,2.0,123.0,26.0,106.0,77.47990529076817,0.4844428508814958,2.0,3.0,12.0,8.0,5.0,1.0,35.11067330563799,6.0,3.0,70.0,10.0,19.0,1.84947178694344,1.7060521786917493,90.71651272562085,0.8943725134360274,1.0,34.0,19.0,89.0,14.0,4.0,2.150209003040657,2.3535012458939355,17.0,2.0,0.0,48.8,50.41,76.31,87.01,74.78,7.904261417598973,0.4040345249296774,2025-11-26T05:16:43.353863+00:00,147.0,San_Beda_University_20251126131643_147.0,62.13
,1,San Beda University,2350.954985529119,386.814885488032,13.776378902609004,61.91588324533822,217.0,204.0,12.0,48.0,173.0,15.0,17.099117653995933,25.0,0.0,112.0,25.0,106.0,70.23260760149628,1.7229160334702565,0.0,4.0,12.0,6.0,4.0,1.0,49.0691259078729,6.0,4.0,78.0,12.0,24.0,3.8820572803267153,1.6158951844311271,57.19902676208755,1.3418458429696924,1.0,22.0,24.0,122.0,9.0,5.0,1.6657158990132557,1.9997837709816595,19.0,1.0,2.0,55.55,52.32,67.75,95.0,62.0,6.615779106636509,1.469731710546346,2025-11-26T05:16:43.354061+00:00,148.0,San_Beda_University_20251126131643_148.0,67.5
,1,San Beda University,1659.4265836519585,340.97278529632604,20.71090785382093,60.7425075341739,265.0,189.0,9.0,40.0,245.0,30.0,23.34286271740185,35.0,0.0,140.0,30.0,133.0,109.52795450309542,1.2804666439086063,1.0,3.0,13.0,6.0,4.0,1.0,37.0275345194563,6.0,4.0,63.0,11.0,31.0,3.2340839099893364,1.2290140493550807,78.91212861464402,1.2201209647020916,0.0,26.0,23.0,110.0,10.0,5.0,2.3525614695851407,2.920173781852986,11.0,1.0,1.0,44.12,58.97,95.0,95.0,77.72,6.110704750565006,0.8081109078939384,2025-11-26T05:16:43.354263+00:00,149.0,San_Beda_University_20251126131643_149.0,76.21
,1,San Beda University,1577.0111640400069,423.0011679791951,19.34812613321141,71.00884438282225,276.0,214.0,10.0,48.0,218.0,31.0,19.54647373676184,36.0,2.0,115.0,26.0,98.0,93.12065832711028,1.3582555747089633,1.0,2.0,17.0,7.0,5.0,1.0,36.74831307947093,6.0,5.0,61.0,12.0,26.0,2.829655925552858,2.402805401026193,51.28296107232728,0.4609228207756128,1.0,33.0,19.0,90.0,9.0,5.0,2.2449842321729867,2.517459505640734,15.0,1.0,0.0,57.69,58.9,90.71,85.76,68.78,4.329723951061548,1.1994870139017202,2025-11-26T05:16:43.354459+00:00,150.0,San_Beda_University_20251126131643_150.0,69.0
,1,San Beda University,2490.552079519653,342.9947625963713,14.81381534759241,47.43104565415938,325.0,216.0,12.0,53.0,179.0,24.0,13.566449705246416,30.0,1.0,193.0,22.0,109.0,101.292703569056,0.5999640913378796,0.0,3.0,11.0,7.0,5.0,0.0,36.469420857590364,8.0,4.0,62.0,12.0,30.0,3.981146497392851,1.965966251348101,60.04732192840988,1.1826576053608178,0.0,21.0,17.0,68.0,11.0,6.0,1.7452211199657015,2.033154087128956,14.0,2.0,1.0,55.9,54.45,95.0,95.0,66.72,8.518743772736649,0.240910250512864,2025-11-26T05:16:43.354656+00:00,151.0,San_Beda_University_20251126131643_151.0,73.46
,1,San Beda University,1754.43395366944,176.57945020914784,13.857251357898766,56.408529003518936,364.0,228.0,9.0,60.0,161.0,23.0,22.328558779871663,33.0,1.0,188.0,26.0,132.0,85.16224459210177,0.4533886265295848,0.0,4.0,12.0,7.0,5.0,0.0,47.17942214100135,7.0,3.0,85.0,15.0,27.0,3.773053196911441,1.9324136678472963,94.31910313584676,0.7393165188548723,2.0,17.0,23.0,117.0,13.0,5.0,1.7635416331347435,1.799584443819462,17.0,2.0,1.0,47.2,47.96,88.7,95.0,68.9,7.513842966268383,1.0247835490238637,2025-11-26T05:16:43.355386+00:00,152.0,San_Beda_University_20251126131643_152.0,70.89
,0,San Beda University,1848.0,234.0,12.66,54.804,363.0,312.0,12.0,39.0,293.0,34.0,19.0,17.0,0.0,206.0,55.0,102.0,85.95,0.0,1.0,1.0,14.0,2.0,9.0,3.0,21.0,5.0,4.0,80.0,11.0,51.0,0.0,0.0,0.0,3.0,0.0,19.0,17.0,89.47,12.0,2.0,0.0,4.0,8.0,0.0,0.0,6.34,6.28,7.25,7.28,7.04,6.84,0.0,2025-11-26T05:17:25.458092+00:00,153.0,San_Beda_University_20251126131725_153,
,1,San Beda University,1754.082176006161,223.7218064636034,13.67483695488892,51.28529965383896,383.0,325.0,13.0,49.0,209.0,31.0,16.550020047522302,17.0,0.0,218.0,44.0,110.0,80.12043989422908,0.0784287939502972,1.0,1.0,12.0,3.0,12.0,3.0,17.791000226404407,5.0,4.0,96.0,14.0,42.0,0.9496913901664454,0.1389438934190575,2.450125218295399,2.5834935242963843,1.0,20.0,18.0,136.0,13.0,2.0,0.3470393439053005,4.31836697319914,5.0,0.0,1.0,54.01,54.89,75.92,95.0,74.3,4.766544584033369,0.6983792234959276,2025-11-26T05:17:25.459645+00:00,104.0,San_Beda_University_20251126131725_104.0,67.32
,1,San Beda University,2069.063538003833,304.4597295219769,10.0,82.04922864355218,332.0,165.0,11.0,44.0,353.0,20.0,19.35095861260542,14.0,1.0,203.0,51.0,96.0,115.03971300744044,2.152771024629872,0.0,1.0,14.0,3.0,10.0,3.0,20.388708929839964,6.0,3.0,59.0,11.0,71.0,0.1590759366375247,0.53606780844536,0.5033377792450849,3.0074440223213466,0.0,23.0,17.0,83.0,8.0,2.0,0.58055478838241,3.859243063892933,10.0,0.0,2.0,44.94,61.34,95.0,95.0,73.32,7.245057858255512,0.8674341371761176,2025-11-26T05:17:25.459904+00:00,105.0,San_Beda_University_20251126131725_105.0,71.33
,1,San Beda University,1431.8416385985702,247.82407367857067,12.74487738534817,57.32841071840809,367.0,322.0,11.0,60.0,298.0,24.0,18.05182833515098,16.0,1.0,239.0,39.0,104.0,81.19499462850477,0.2141272436103163,0.0,2.0,9.0,2.0,5.0,4.0,14.48714312834295,4.0,2.0,83.0,7.0,42.0,0.0380247030609078,0.0546280213794338,0.100946148928464,3.254502877016105,3.0,17.0,19.0,82.0,7.0,2.0,0.4649096751873092,5.089264816543083,6.0,0.0,1.0,53.15,52.75,80.49,95.0,67.21,7.313863618317587,1.1796107653125398,2025-11-26T05:17:25.460131+00:00,106.0,San_Beda_University_20251126131725_106.0,70.73
,1,San Beda University,1205.3205877737348,154.49405311225976,14.740653642175378,50.21741691754045,253.0,314.0,13.0,37.0,226.0,32.0,20.94835143727276,18.0,1.0,225.0,73.0,126.0,57.348680166376745,0.9447894215696307,1.0,2.0,14.0,2.0,9.0,3.0,23.69338542639406,4.0,5.0,62.0,13.0,50.0,0.0458895834814584,0.2141241791573991,0.4864839113379288,2.483421421365299,2.0,23.0,14.0,84.0,13.0,2.0,3.185288768660329,3.1592987025369115,10.0,0.0,1.0,50.19,63.48,64.2,88.21,70.04,7.948651946665436,0.7381054629569685,2025-11-26T05:17:25.460342+00:00,107.0,San_Beda_University_20251126131725_107.0,70.31
,1,San Beda University,2274.9799492762822,172.29659864628312,10.0,78.36115695991428,422.0,290.0,10.0,27.0,207.0,34.0,32.36086765446849,20.0,1.0,186.0,57.0,97.0,89.25942632886726,2.961338652185337,1.0,0.0,18.0,2.0,8.0,4.0,18.123164782313907,5.0,4.0,95.0,10.0,70.0,0.2734781620396575,0.8789110970195917,0.6990122229403343,3.804380593132616,1.0,15.0,19.0,73.0,13.0,2.0,0.2785826800782324,2.8436192778395406,9.0,1.0,0.0,50.1,58.47,87.21,95.0,76.54,8.713286522125621,0.3520132804924048,2025-11-26T05:17:25.460552+00:00,108.0,San_Beda_University_20251126131725_108.0,72.73
,1,San Beda University,1546.519254719021,197.2402484291437,13.206468326155145,49.012802969802856,357.0,335.0,9.0,49.0,272.0,38.0,12.442707759922891,18.0,1.0,262.0,51.0,95.0,75.24031193517177,0.4851712807063302,2.0,1.0,14.0,2.0,8.0,2.0,19.791644388981148,5.0,4.0,58.0,10.0,37.0,0.5538916768972122,0.3265728519992465,1.1987959528611047,3.0331929292703945,0.0,19.0,19.0,68.0,10.0,2.0,1.9888688501799328,4.22774367269491,8.0,0.0,1.0,58.55,56.2,68.91,95.0,73.8,4.071406192869914,0.5256484425970864,2025-11-26T05:17:25.460760+00:00,109.0,San_Beda_University_20251126131725_109.0,64.85
,1,San Beda University,1742.6077952255985,191.9037669646467,10.0,56.011136642961645,394.0,253.0,11.0,39.0,304.0,28.0,15.044797307430755,18.0,1.0,227.0,60.0,87.0,100.53764151640746,0.2242519971936168,1.0,1.0,16.0,2.0,9.0,3.0,26.486681120063466,5.0,5.0,77.0,7.0,37.0,0.0268729326337107,0.7609983966958,2.4105652207468955,2.5807375600487448,1.0,20.0,13.0,100.0,8.0,2.0,0.548183439030664,4.048857201459187,9.0,1.0,1.0,47.07,50.71,95.0,95.0,70.26,6.873580204578671,0.3911031601548669,2025-11-26T05:17:25.460964+00:00,110.0,San_Beda_University_20251126131725_110.0,64.53
,1,San Beda University,2371.56573924069,193.39819207803237,13.940878651636265,60.44450183484297,371.0,323.0,13.0,37.0,271.0,37.0,23.26671975247401,20.0,1.0,198.0,55.0,104.0,68.9041094133749,1.2602198706292098,1.0,1.0,20.0,1.0,11.0,3.0,17.885937891623193,5.0,4.0,79.0,10.0,50.0,1.4238308723409996,0.2962368023741427,0.7955320011329875,3.483277430830233,0.0,17.0,13.0,119.0,13.0,1.0,1.424085045744171,2.0912955735381304,7.0,0.0,0.0,48.94,58.22,72.12,95.0,79.68,4.525362594967289,1.2571016771759114,2025-11-26T05:17:25.461190+00:00,111.0,San_Beda_University_20251126131725_111.0,63.18
,1,San Beda University,1590.1407522300842,204.45658828239024,10.0,57.94531171847198,336.0,224.0,11.0,39.0,208.0,40.0,22.3495331951548,17.0,1.0,311.0,55.0,83.0,89.6856380211618,0.5282471576964337,1.0,0.0,11.0,2.0,9.0,3.0,23.315977176403205,6.0,3.0,38.0,9.0,38.0,0.7914109640595873,0.7289436298105453,0.8464304365615949,4.1924064799926,0.0,25.0,16.0,80.0,13.0,2.0,1.5315171871508988,3.6451176181465055,7.0,1.0,2.0,55.77,50.17,89.87,90.73,72.85,4.418201974983798,0.2280827509568337,2025-11-26T05:17:25.461415+00:00,112.0,San_Beda_University_20251126131725_112.0,71.4
,1,San Beda University,2203.3166054589847,218.35248208712608,15.96922398234904,50.359857241568,460.0,360.0,11.0,48.0,326.0,31.0,20.38621013366554,16.0,1.0,124.0,44.0,72.0,83.13515044950954,1.64377879898917,1.0,1.0,13.0,2.0,8.0,3.0,20.38218732811472,3.0,3.0,80.0,13.0,57.0,0.5760448071525182,1.0910399500481585,0.2773117689799179,3.448819639509648,1.0,21.0,13.0,86.0,14.0,2.0,0.6671325150578629,4.285366461248031,7.0,1.0,2.0,55.16,49.65,82.6,91.44,70.98,6.148681295662257,0.399129371910479,2025-11-26T05:17:25.461684+00:00,113.0,San_Beda_University_20251126131725_113.0,63.36
,1,San Beda University,1952.237710703996,235.85339180766832,11.471379357219243,48.74850942270409,245.0,304.0,9.0,47.0,380.0,32.0,22.992717065499008,17.0,0.0,154.0,50.0,98.0,76.14287114818455,0.0009922438097871,2.0,2.0,12.0,2.0,12.0,3.0,11.671849289614975,6.0,5.0,65.0,10.0,52.0,0.4188615318180534,0.9009806374737628,0.2770641836611173,3.4764669275263294,1.0,30.0,18.0,115.0,14.0,3.0,0.1880331242116084,4.128239921259314,5.0,1.0,1.0,59.52,47.57,74.0,80.24,74.52,5.630844280231145,0.945678098358026,2025-11-26T05:17:25.461963+00:00,114.0,San_Beda_University_20251126131725_114.0,66.3
,1,San Beda University,1466.1332269181862,288.1655564296268,11.185719749597888,51.34020989073864,369.0,203.0,5.0,51.0,299.0,41.0,23.374487989744875,16.0,2.0,162.0,64.0,97.0,90.58444400862054,0.938467998508939,1.0,1.0,16.0,2.0,8.0,4.0,16.602374868936742,5.0,6.0,95.0,12.0,56.0,0.0730102110533708,0.142638405122724,0.3021685118806522,2.9742041750120225,0.0,19.0,24.0,117.0,15.0,3.0,0.2955404334132904,4.145807018349868,9.0,0.0,2.0,47.31,59.07,94.93,95.0,69.02,6.348561473830742,2.38608384539479,2025-11-26T05:17:25.462185+00:00,115.0,San_Beda_University_20251126131725_115.0,69.79
,1,San Beda University,2306.8159925867867,243.12154615376147,10.921225349431497,73.19374506478565,270.0,322.0,12.0,37.0,299.0,25.0,18.691658485494344,13.0,1.0,220.0,38.0,132.0,86.6586771793452,0.4760756069649809,2.0,1.0,14.0,3.0,9.0,4.0,25.04183224235911,4.0,4.0,63.0,15.0,59.0,0.10948800898866,0.4709458652359503,0.4296776645805846,2.973465010458301,2.0,19.0,18.0,88.0,13.0,2.0,0.6376785144256444,2.839521387268279,8.0,1.0,2.0,58.24,54.34,85.22,95.0,69.63,7.94612242940858,0.525578202219597,2025-11-26T05:17:25.462407+00:00,116.0,San_Beda_University_20251126131725_116.0,66.9
,1,San Beda University,1546.6575115260368,175.95855907824375,14.05229199691821,51.44652360500952,391.0,281.0,9.0,39.0,254.0,45.0,12.24796217684174,16.0,0.0,267.0,46.0,92.0,62.930538053790784,0.481293738105917,0.0,1.0,15.0,2.0,13.0,3.0,18.80509191292685,5.0,4.0,85.0,15.0,69.0,0.1957480067003209,0.6680201698034947,0.8902015756120103,1.7932791743515488,1.0,19.0,18.0,129.0,13.0,1.0,0.5419830047800575,4.59912700833625,10.0,0.0,1.0,46.09,58.23,69.62,95.0,73.67,7.2384072409211075,1.322534261910287,2025-11-26T05:17:25.462637+00:00,117.0,San_Beda_University_20251126131725_117.0,65.35
,1,San Beda University,1758.4947262515072,238.95781292630147,10.0,56.56421153876648,295.0,319.0,14.0,40.0,289.0,31.0,13.713825096991217,19.0,2.0,179.0,55.0,83.0,96.1160318201354,0.6643103560777611,1.0,0.0,11.0,3.0,9.0,4.0,22.40588073822752,4.0,4.0,82.0,10.0,77.0,0.565481832363107,0.5312271689326798,0.1349635387480851,3.411245720122828,1.0,20.0,11.0,69.0,11.0,2.0,1.1879519947577946,6.281783471054576,8.0,1.0,1.0,51.18,54.46,88.9,84.19,75.46,7.987136446573419,1.0715624942310076,2025-11-26T05:17:25.462850+00:00,118.0,San_Beda_University_20251126131725_118.0,65.93
,1,San Beda University,2655.238211853541,108.22338442041148,11.744918932641658,64.62762844250352,406.0,381.0,15.0,33.0,244.0,23.0,21.497164085099826,17.0,1.0,181.0,55.0,104.0,106.73938826754971,0.8292661936954752,1.0,1.0,16.0,2.0,11.0,5.0,20.433907035412723,4.0,4.0,63.0,13.0,68.0,2.517462440650704,1.4590789918962748,1.700230514140803,3.079151719945992,0.0,18.0,13.0,58.0,12.0,1.0,0.0902666996686896,3.679608773928822,8.0,1.0,0.0,53.97,54.0,95.0,92.89,76.16,7.93121982855533,0.7313056949003549,2025-11-26T05:17:25.463053+00:00,119.0,San_Beda_University_20251126131725_119.0,70.64
,1,San Beda University,1784.4736164470685,206.70389070111696,17.92924104259672,40.44234310861029,338.0,283.0,14.0,39.0,302.0,49.0,19.744463254435413,13.0,1.0,148.0,49.0,143.0,104.68497739474996,0.3793103337180826,1.0,1.0,17.0,2.0,9.0,3.0,20.264428722112143,5.0,3.0,93.0,11.0,59.0,0.5155055336335242,1.999889837456696,0.941713982759144,3.7590015582509775,1.0,16.0,15.0,76.0,8.0,2.0,0.6741067831833781,3.1581820705680284,8.0,2.0,1.0,58.58,49.24,93.77,95.0,69.6,7.430240907516333,0.1670033154149582,2025-11-26T05:17:25.463279+00:00,120.0,San_Beda_University_20251126131725_120.0,73.39
,1,San Beda University,2490.137822747796,170.55969630641698,12.894739311694202,57.599356312932585,468.0,274.0,11.0,37.0,303.0,28.0,22.92335917312326,15.0,0.0,217.0,75.0,105.0,89.19820734312124,0.7931615452479919,1.0,1.0,13.0,2.0,8.0,3.0,22.980750497990226,6.0,4.0,72.0,15.0,39.0,1.3237833253220417,1.4183107819352232,1.3223956626201456,2.6276647277069527,0.0,26.0,17.0,91.0,11.0,2.0,0.2397612428222802,4.309682068347016,5.0,1.0,1.0,51.88,52.87,91.69,95.0,71.61,6.622879454322328,0.5947700865262636,2025-11-26T05:17:25.463610+00:00,121.0,San_Beda_University_20251126131725_121.0,73.49
,1,San Beda University,2076.055476609177,208.3941071729945,15.360025182420102,34.700739941963775,319.0,342.0,8.0,43.0,234.0,21.0,20.405914228059068,15.0,1.0,146.0,42.0,109.0,94.16311187774826,0.0139426769589873,1.0,0.0,13.0,3.0,10.0,3.0,24.941507729825048,4.0,6.0,86.0,11.0,46.0,0.14601962178265,1.1400569655810735,0.4812588306870854,3.007589795879573,1.0,18.0,17.0,97.0,11.0,2.0,0.2115056898205868,4.440177787807033,6.0,0.0,1.0,51.81,50.53,95.0,95.0,74.29,7.556139197896213,0.1003041454440569,2025-11-26T05:17:25.463840+00:00,122.0,San_Beda_University_20251126131725_122.0,74.21
